Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
The Lavender Hill Mob, (1951),"$16,361","$15,871",,1 hr 18 min,,Comedy;Crime
Above the Law, (1988),"$18,869,631",,,1 hr 39 min,,Action;Crime;Drama;Mystery;Thriller
The Prosecutor the Defender the Father and His Son, (2015),$635,$635,,1 hr 38 min,,Drama;War
The Law in These Parts, (2011),"$13,683",,,1 hr 40 min,,Documentary;History
The Law, (1959),"$17,351",,,2 hr 6 min,,Comedy;Crime;Drama
The Secret of My Success, (1987),"$66,995,879","$44,001,000",,1 hr 51 min,,Comedy;Romance
The Right of the Weakest, (2006),"$1,055,063","$1,055,063",,1 hr 56 min,,Crime;Drama;Thriller
Law of the Land, (2017),"$361,117","$361,117",,1 hr 26 min,,Crime;Drama
The Wild Robot, (2024),"$142,605,235","$179,231,000",,1 hr 42 min,PG,Animation;Sci-Fi
The Strangers: Chapter 1, (2024),"$35,202,562","$12,777,910",,1 hr 31 min,R,Horror
The Lawless Breed, (1952),,,,1 hr 23 min,,Biography;Western
The Lawnmower Man, (1992),"$32,100,816",,"$10,000,000",1 hr 48 min,R,Horror;Sci-Fi
The Lazarus Child, (2004),"$2,764,845","$2,764,845",,1 hr 33 min,,Drama;Horror
The Lincoln Lawyer, (2011),"$58,009,200","$28,743,152","$40,000,000",1 hr 58 min,R,Crime;Drama;Mystery;Thriller
The Lazarus Project, (2008),"$9,162","$9,162",,1 hr 40 min,PG-13,Drama;Mystery;Thriller
The Syndrome, (2021),"$22,928","$22,928",,1 hr 36 min,,Horror
The Red Shoes, (1948),"$167,611","$167,611",,2 hr 15 min,,Drama;Music;Romance
The Leading Man, (1996),"$18,012",,,1 hr 40 min,R,Drama;Romance;Thriller
The League of Extraordinary Gentlemen, (2003),"$66,465,204","$112,800,000","$78,000,000",1 hr 50 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
The League of Gentlemen's Apocalypse, (2005),"$2,424,174","$2,424,174",,1 hr 31 min,,Comedy;Fantasy;Horror
Trouble with the Curve, (2012),"$35,763,137","$13,200,000",,1 hr 51 min,PG-13,Drama;Romance;Sport
The Tree, (2010),"$71,158","$2,378,887",,1 hr 40 min,,Drama;Romance
Along With the Gods: The Last 49 Days, (2018),"$1,200,246","$97,866,262",,2 hr 22 min,,Action;Adventure;Drama;Fantasy;Thriller
The Lost Boys, (1987),"$32,315,444","$189,965",,1 hr 37 min,,Comedy;Horror
Pirates of the Caribbean: On Stranger Tides, (2011),"$241,071,802","$805,649,464","$250,000,000",2 hr 17 min,PG-13,Action;Adventure;Fantasy
The Ledge, (2022),"$685,303","$685,303",,1 hr 26 min,R,Action;Adventure;Thriller
Woman of the Hour, (2023),"$836,057","$836,057",,1 hr 35 min,R,Crime;Drama;Mystery
The Left Ear, (2015),"$78,015,473","$78,015,473",,2 hr,,Drama;Romance
The Hand of God, (2021),"$167,909","$167,909",,2 hr 10 min,R,Drama
The Left Handed Gun, (1958),"$5,066","$5,066",,1 hr 42 min,,Drama;Western
The Left-Hand Side of the Fridge, (2000),"$11,180","$11,180",,1 hr 30 min,,Comedy
The Left-Handed Woman, (1977),"$3,773","$3,773",,1 hr 59 min,,Drama
Never Back Down, (2008),"$24,850,922","$16,776,509","$20,000,000",1 hr 53 min,PG-13,Action;Drama;Sport
The Legacy, (1978),"$11,364,985",,"$2,500,000",1 hr 42 min,,Horror
The Legacy of Dr. Death: Black File, (2020),"$6,024,046","$6,024,046",,2 hr 1 min,,Mystery;Thriller
Creed, (2015),"$109,778,883","$64,400,000","$35,000,000",2 hr 13 min,PG-13,Action;Drama;Sport
Lamborghini: The Man Behind the Legend, (2022),"$1,709,686","$1,709,686",,1 hr 37 min,R,Biography;Drama;Sport
Anchorman 2: The Legend Continues, (2013),"$127,352,707","$46,297,224","$50,000,000",1 hr 59 min,PG-13,Comedy
A View to a Kill, (1985),"$50,327,960","$9,572",,2 hr 11 min,,Action;Adventure;Thriller
The Legend Is Born: Ip Man, (2010),"$2,708,867","$2,708,867",,1 hr 40 min,,Action;Biography;Drama;History;Sport
The Legend of 1900, (1998),"$167,435","$20,893,904",,2 hr 49 min,R,Drama;Music;Romance
"The Legend of Al, John and Jack", (2002),"$23,039,985","$23,039,985",,1 hr 45 min,,Comedy;Crime
The Legend of Tarzan, (2016),"$126,643,061","$230,600,000","$180,000,000",1 hr 50 min,PG-13,Action;Adventure;Drama;Fantasy;Romance
Son of Bigfoot, (2017),"$289,308","$46,756,973",,1 hr 32 min,PG,Adventure;Animation;Comedy;Family;Fantasy
The Legend of Billie Jean, (1985),"$3,099,497",,,1 hr 36 min,PG-13,Action;Drama
Pat Garrett & Billy the Kid, (1973),"$7,717","$7,717",,2 hr 2 min,R,Biography;Drama;Western
Atakan, (2020),"$22,466","$22,466",,1 hr 20 min,,Horror
Legend of the Broken Sword Hero, (2017),"$199,555","$199,555",,2 hr 2 min,,Action
Legend of the Fist: The Return of Chen Zhen, (2010),"$50,433","$27,340,245",,1 hr 46 min,R,Action;Drama;History
Drunken Master II, (1994),"$11,555,430",,"$10,000,000",1 hr 42 min,R,Action;Comedy
King Arthur: Legend of the Sword, (2017),"$39,175,066","$110,000,000","$175,000,000",2 hr 6 min,PG-13,Action;Adventure;Drama;Fantasy
The Legend of God's Gun, (2007),"$243,768",,,1 hr 18 min,,Fantasy;Musical;Western
The Legend of Hei, (2019),"$48,507,082","$48,507,082",,1 hr 41 min,,Action;Adventure;Animation;Drama;Fantasy
The Haunting, (1999),"$91,411,151","$85,900,000","$80,000,000",1 hr 53 min,PG-13,Fantasy;Horror;Mystery;Thriller
The Legend of Hercules, (2014),"$18,848,538","$42,430,914","$70,000,000",1 hr 39 min,PG-13,Action;Adventure;Fantasy
The Legend of Maula Jatt, (2022),"$5,016,493","$8,925,046",,2 hr 33 min,,Action;Drama;Fantasy;History;Thriller
The Legend of Pale Male, (2009),"$38,083",,,1 hr 25 min,,Documentary
Baby: Secret of the Lost Legend, (1985),"$14,972,297",,,1 hr 35 min,,Adventure;Family;Sci-Fi
The Legend of Seven Cutter, (2006),"$419,157","$419,157",,1 hr 40 min,,Comedy
Simon of the Desert, (1965),"$1,843","$1,843",,45 min,,Comedy;Drama;Fantasy
The Legend of Suriyothai, (2001),"$454,736","$3,828",,3 hr 5 min,R,Action;Adventure;Biography;Drama;History;War
Kikoriki: Legend of the Golden Dragon, (2016),"$4,267,406","$4,267,406",,1 hr 19 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Shang-Chi and the Legend of the Ten Rings, (2021),"$224,543,292","$207,700,000",,2 hr 12 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
The Blackcoat's Daughter, (2015),"$20,435","$17,913",,1 hr 33 min,R,Horror;Mystery;Thriller
The Man with the Golden Gun, (1974),"$20,972,000",,,2 hr 5 min,,Action;Adventure;Thriller
The Legend of the Lone Ranger, (1981),"$12,617,845",,,1 hr 38 min,,Action;Adventure;Drama;Western
The North Wind, (2021),"$1,003,414","$1,003,414",,2 hr 2 min,,Drama;Fantasy;Romance
Sinbad: Legend of the Seven Seas, (2003),"$26,483,452","$54,289,625","$60,000,000",1 hr 28 min,PG,Adventure;Animation;Comedy;Family;Fantasy
The Legend of Titanic, (2002),"$45,524","$45,524",,,,
Embrace of the Serpent, (2015),"$1,329,249","$1,887,927",,2 hr 5 min,,Adventure;Biography;Drama
Zu Warriors, (2001),"$141,084","$141,084",,1 hr 44 min,PG-13,Action;Fantasy
Kiss Me at the Stroke of Midnight, (2019),"$9,823,872","$9,823,872",,1 hr 55 min,,Comedy;Romance
Night of the Missing, (2023),"$10,539","$10,539",,1 hr 13 min,,Horror;Mystery;Thriller
The Condemned, (2007),"$7,371,706","$1,271,152",,1 hr 54 min,R,Action;Crime;Thriller
The Lego Batman Movie, (2017),"$175,936,671","$136,400,000","$80,000,000",1 hr 44 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
The Lego Movie 2: The Second Part, (2019),"$105,956,290","$93,646,912","$99,000,000",1 hr 47 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical;Sci-Fi
The Lego Movie, (2014),"$257,966,122","$212,793,565","$60,000,000",1 hr 40 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
The Lego Ninjago Movie, (2017),"$59,364,177","$64,400,000",,1 hr 41 min,PG,Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi;Thriller
The Leisure Seeker, (2017),"$3,226,443","$7,245,737",,1 hr 52 min,R,Adventure;Comedy;Drama;Romance
The Lemon Sisters, (1989),"$3,473,905",,,1 hr 33 min,,Comedy;Romance
The Wendell Baker Story, (2005),"$127,414","$25,755",,1 hr 39 min,PG-13,Comedy;Drama;Romance
The Leopard, (1963),"$291,903","$291,903",,3 hr 6 min,,Drama;History
The Lesser Blessed, (2012),"$2,732",,,1 hr 26 min,R,Drama
The Lesson, (2023),"$310,746","$234,873",,1 hr 43 min,R,Thriller
The Letter: An American Town and the 'Somali Invasion', (2003),"$1,479",,,1 hr 16 min,,Documentary
The Good Liar, (2019),"$17,156,058","$16,700,000","$10,000,000",1 hr 49 min,R,Crime;Drama;Mystery;Thriller
The Thief of Baghdad, (2020),"$535,265","$535,265",,1 hr 42 min,,Action;Adventure;Comedy;Thriller
The Tourist, (2010),"$67,631,157","$211,149,284","$100,000,000",1 hr 43 min,PG-13,Action;Thriller
Indiana Jones and the Raiders of the Lost Ark, (1981),"$248,159,971","$141,766,000","$18,000,000",1 hr 55 min,PG,Action;Adventure
The Libertine, (2004),"$4,835,065","$6,016,999",,1 hr 54 min,R,Biography;Drama;History;Romance
Superman IV: The Quest for Peace, (1987),"$15,681,020","$14,600,000","$17,000,000",1 hr 30 min,,Action;Adventure;Sci-Fi
Gekijouban Isekai Quartet: Another World, (2022),"$22,629","$22,629",,1 hr 52 min,,Animation;Comedy;Fantasy
The Lie: The Murder of Grace Millane, (2023),,,,1 hr 44 min,,Documentary
The Goat Life, (2024),"$625,000","$4,513,042",,2 hr 53 min,,Adventure;Drama
The Life and Death of Colonel Blimp, (1943),"$88,862","$88,862",,2 hr 43 min,,Drama;Romance;War
The Life and Death of Peter Sellers, (2004),"$1,789,336","$1,789,336",,2 hr 2 min,,Biography;Comedy;Drama;Romance
The Life and Times of Hank Greenberg, (1998),"$1,712,385",,,1 hr 30 min,PG,Biography;Documentary;Sport
Playing for Keeps, (2012),"$13,103,272","$17,859,063",,1 hr 45 min,PG-13,Comedy;Romance;Sport
Life of a King, (2013),"$6,547","$37,614",,1 hr 40 min,PG-13,Drama
The Life of Buddha, (2007),"$482,515","$482,515",,1 hr 45 min,,Animation;Biography;Drama
The Tree of Life, (2011),"$13,303,319","$45,083,468","$32,000,000",2 hr 19 min,PG-13,Drama;Fantasy
The Life of Fish, (2010),"$233,603","$233,603",,1 hr 24 min,,Drama;Romance
The Book of Life, (2014),"$50,151,543","$49,632,013","$50,000,000",1 hr 35 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical;Romance
The Gospel of John, (2003),"$4,069,090","$9,651","$10,000,000",3 hr,PG-13,Biography;Drama;History
A Night in the Life of Jimmy Reardon, (1988),"$6,264,058",,,1 hr 30 min,,Comedy;Drama;Romance
Leonardo Da Vinci: The Genius in Milan, (2016),"$93,685","$93,685",,1 hr 30 min,,Documentary
The Life of Oharu, (1952),"$6,921","$6,921",,2 hr 28 min,,Drama
The Life of Reilly, (2006),"$38,960",,,1 hr 24 min,,Biography;Comedy;Documentary
Life of the Party, (2018),"$53,059,911","$12,600,000",,1 hr 45 min,PG-13,Comedy
Encounters at the End of the World, (2007),"$944,933","$260,531",,1 hr 39 min,G,Documentary
The Light Between Oceans, (2016),"$12,545,979","$13,429,642","$20,000,000",2 hr 13 min,PG-13,Drama;Romance
Don't Breathe, (2016),"$89,217,875","$68,543,127","$9,900,000",1 hr 28 min,R,Crime;Horror;Thriller
In the Forest, (2022),"$32,529","$32,529",,1 hr 23 min,,Horror;Thriller
Light in the Piazza, (1962),,,,1 hr 42 min,,Drama;Romance
The Light of the Moon, (2017),,,,1 hr 30 min,,Drama
The Light Thief, (2010),"$112,091","$112,091",,1 hr 20 min,,Drama
Touch of the Light, (2012),"$1,423,127","$1,423,127",,1 hr 50 min,,Biography;Drama
Dying of the Light, (2014),"$697,847","$697,847",,1 hr 34 min,R,Action;Drama;Thriller
The Lighthorsemen, (1987),"$33,779",,,2 hr 11 min,,Drama;History;War
The Lighthouse, (2019),"$10,867,104","$7,258,083",,1 hr 49 min,R,Drama;Fantasy;Horror;Mystery;Thriller
The Polar Express, (2004),"$189,528,738","$128,697,779","$165,000,000",1 hr 40 min,,Adventure;Animation;Comedy;Family;Fantasy;Musical
Lara Croft: Tomb Raider, (2001),"$131,168,070","$143,535,270","$115,000,000",1 hr 40 min,PG-13,Action;Adventure;Fantasy;Thriller
The Rider, (2017),"$2,419,031","$1,017,093",,1 hr 44 min,R,Drama;Western
The 13th Warrior, (1999),"$32,698,899","$29,000,000","$160,000,000",1 hr 42 min,R,Action;Adventure;History
The Lightkeepers, (2009),"$13,567","$13,567",,1 hr 37 min,PG,Comedy
Save the Cinema, (2022),"$78,391","$78,391",,1 hr 49 min,,Comedy;Drama
The Lonely Lady, (1983),"$1,223,200",,,1 hr 32 min,,Drama
The Rose, (1979),"$29,174,648",,,2 hr 5 min,,Drama;Music;Romance
The Lord of the Rings: The War of the Rohirrim, (2024),"$329,781","$329,781",,2 hr 14 min,PG-13,Action;Adventure;Animation;Drama;Fantasy
The Limey, (1999),"$3,204,663","$121,073","$10,000,000",1 hr 29 min,R,Crime;Drama;Mystery;Thriller
Beyond the Limit, (1983),"$5,997,566",,,1 hr 44 min,,Drama;Romance;Thriller
The Limits of Control, (2009),"$426,688","$1,554,446",,1 hr 56 min,R,Crime;Drama;Mystery;Thriller
The Campaign, (2012),"$86,907,746","$18,000,000",,1 hr 25 min,R,Comedy
The Line King: The Al Hirschfeld Story, (1996),"$50,605",,,1 hr 26 min,,Biography;Documentary
Operator, (2015),"$67,218","$67,218",,1 hr 28 min,,Action;Thriller
The Linguini Incident, (1991),,,,1 hr 48 min,,Comedy;Crime
The Texas Chain Saw Massacre, (1974),"$30,859,000","$38,754",,1 hr 23 min,,Horror
Talihina Sky: The Story of Kings of Leon, (2011),"$145,319","$145,319",,1 hr 27 min,,Documentary
The Lion in Winter, (1968),"$18,177",,,2 hr 14 min,,Biography;Drama;History
The Lion of Judah, (2011),,,,1 hr 27 min,PG,Animation
The Lion Roars, (2002),"$1,525,004","$1,525,004",,1 hr 40 min,,Comedy;Romance
Mufasa: The Lion King, (2024),,,,2 hr,PG,Adventure;Animation;Drama;Family;Fantasy;Musical
The Mouse Trap, (2024),"$60,595","$60,595",,1 hr 20 min,,Comedy;Horror;Thriller
Not on the Lips, (2003),"$4,157,074","$4,157,074",,1 hr 55 min,,Comedy;Musical;Romance
The Liquidator, (2017),"$35,046,130","$35,046,130",,2 hr 4 min,,Crime
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe", (2005),"$291,710,957","$453,302,158","$180,000,000",2 hr 23 min,PG,Adventure;Family;Fantasy
Deception, (2008),"$4,598,506","$13,426,039",,1 hr 47 min,R,Crime;Drama;Mystery;Thriller
The Messenger: The Story of Joan of Arc, (1999),"$14,276,317","$52,700,000","$85,000,000",2 hr 38 min,R,Adventure;Biography;Drama;History;War
Küçük Kiyamet, (2006),"$2,179,300","$2,179,300",,1 hr 30 min,,Drama;Fantasy;Horror
The Little Polar Bear, (2001),"$14,846,994","$14,846,994",,1 hr 18 min,G,Adventure;Animation;Family
The American, (2010),"$35,606,376","$32,269,905","$20,000,000",1 hr 45 min,R,Crime;Drama;Thriller
The Little Bedroom, (2010),"$7,440","$42,981",,1 hr 27 min,,Drama
"Hello, Brother", (2005),"$6,045,108","$6,045,108",,1 hr 35 min,,Drama
The Colonel, (2006),"$11,069","$11,069",,1 hr 50 min,,Crime;Drama;History;War
The Little Things, (2021),"$15,342,746","$15,500,000",,2 hr 8 min,R,Crime;Drama;Mystery;Thriller
The Little Death, (2014),"$18,238","$582,924",,1 hr 36 min,,Comedy;Drama;Romance
The Little Drummer Girl, (1984),"$7,828,841",,,2 hr 10 min,,Drama
What's the Worst That Could Happen?, (2001),"$32,269,834","$6,194,297","$60,000,000",1 hr 34 min,PG-13,Comedy;Crime
Little Foxes, (2009),"$4,583","$4,583",,1 hr 30 min,,Drama
The Little Gangster, (2015),"$1,290,606","$1,290,606",,1 hr 42 min,,Comedy;Crime;Family
The Girl Next Door, (2004),"$14,589,444","$15,792,278",,1 hr 49 min,R,Comedy;Drama;Romance
The Girl Who Leapt Through Time, (1983),"$18,703","$18,703",,1 hr 44 min,,Romance;Sci-Fi
The Little Girl Who Lives Down the Lane, (1976),,,,1 hr 31 min,,Drama;Horror;Mystery;Thriller
The Little Witch, (2018),"$15,295,482","$15,295,482",,1 hr 43 min,,Comedy;Drama;Family;Fantasy
Whisky Galore!, (1949),"$11,444","$11,444",,1 hr 22 min,,Comedy;Crime
Death of the Little Match Girl, (2023),"$20,749","$20,749",,1 hr 54 min,,Crime;Drama;Thriller
The Little Mermaid, (2023),"$298,172,056","$271,454,233",,2 hr 15 min,PG,Adventure;Family;Fantasy;Musical;Romance
The Little Minister, (1934),,,,1 hr 50 min,,Drama;Romance
Giant Little Ones, (2018),"$181,507",,,1 hr 33 min,R,Drama
Orphan, (2009),"$41,596,251","$36,316,000",,2 hr 3 min,R,Horror;Mystery;Thriller
The Man Who Knew Too Little, (1997),"$13,717,039",,"$20,000,000",1 hr 34 min,PG,Comedy;Crime;Drama
The Little Prince Said, (1992),$655,$655,,1 hr 45 min,,Drama
The Little Princess, (1939),,,,1 hr 33 min,,Comedy;Drama;Family;Musical
The Little Rascals, (1994),"$52,125,282","$15,183,000",,1 hr 22 min,PG,Comedy;Family;Romance
The Lone Ranger, (2013),"$89,302,115","$171,200,000","$215,000,000",2 hr 30 min,PG-13,Action;Adventure;Drama;Western
The Long Riders, (1980),"$15,795,189",,,1 hr 40 min,,Biography;Crime;Drama;Western
The Room, (2003),"$549,602","$4,438,839",,1 hr 39 min,R,Drama
Olmo & the Seagull, (2015),"$6,405","$6,405",,1 hr 22 min,,Documentary;Drama;Romance
Little Shop of Horrors, (1986),"$39,032,001",$785,,1 hr 34 min,PG-13,Comedy;Horror;Musical;Romance
The Snob, (2019),"$11,365","$11,365",,1 hr 47 min,,Comedy;Drama
The Teacher, (2023),"$191,037","$191,037",,1 hr 55 min,,Drama
The Little Thief, (1988),"$1,055,416",,,1 hr 49 min,,Comedy;Drama
The Little Vampire, (2000),"$13,572,400","$14,393,465","$35,000,000",1 hr 35 min,PG,Adventure;Comedy;Family;Fantasy
Within the Whirlwind, (2009),"$17,517","$17,517",,1 hr 30 min,,Biography;Drama
Elliot the Littlest Reindeer, (2018),"$24,262","$2,283,275",,1 hr 29 min,PG,Animation;Comedy;Family;Fantasy
The Ghost Writer, (2010),"$15,541,549","$44,789,898","$45,000,000",2 hr 8 min,PG-13,Crime;Drama;Mystery;Thriller
Live Wire, (1992),,,,1 hr 25 min,R,Action;Drama;Thriller
The Set-Up, (1949),,,,1 hr 13 min,,Crime;Film-Noir;Sport
The Bolshoi Ballet: Live From Moscow - A Hero of Our Time, (2017),"$104,837","$30,331",,2 hr 45 min,,
The Lives of Others, (2006),"$11,286,112","$66,386,039","$2,000,000",2 hr 17 min,R,Drama;Mystery;Thriller
The Dead and the Living, (2012),"$33,063","$33,063",,1 hr 40 min,,Drama
The Living Daylights, (1987),"$51,185,897","$34,533",,2 hr 10 min,,Action;Adventure;Thriller
Night of the Living Dead, (1968),"$236,452",$471,,1 hr 36 min,,Horror;Thriller
Possessed, (2009),"$1,361,570","$1,361,570",,1 hr 46 min,,Horror;Mystery;Thriller
The Living End, (1992),"$692,585",,,1 hr 21 min,,Comedy;Crime;Drama;Mystery;Romance
Living Hell, (2008),"$107,222","$107,222",,1 hr 32 min,R,Action;Horror;Mystery;Sci-Fi;Thriller
The Ladder, (2021),"$4,465","$4,465",,2 hr 17 min,,Drama;History
The Family Stone, (2005),"$60,062,868","$32,821,561","$18,000,000",1 hr 43 min,PG-13,Comedy;Drama;Romance
The Living Wake, (2007),"$12,232",,,1 hr 31 min,PG-13,Comedy
The Other Side of the Door, (2016),"$3,000,342","$11,332,125",,1 hr 36 min,R,Horror;Thriller
The Lobster, (2015),"$9,077,245","$8,503,859",,1 hr 59 min,R,Drama;Romance;Sci-Fi;Thriller
Clear Shadows, (2023),"$11,723","$11,723",,1 hr 54 min,,Biography;Drama;Fantasy
"Chauka, Please Tell Us the Time", (2017),,,,1 hr 30 min,,Documentary
Questa notte parlami dell'Africa, (2022),"$6,374","$6,374",,1 hr 36 min,,Drama
The Locals, (2003),"$137,941","$137,941",,1 hr 28 min,,Comedy;Horror;Thriller
The Hurt Locker, (2008),"$17,017,811","$32,241,955","$15,000,000",2 hr 11 min,R,Drama;Thriller;War
The Locusts, (1997),"$40,158",,,2 hr 4 min,R,Drama
The Lodger: A Story of the London Fog, (1927),"$83,260","$83,260",,1 hr 32 min,,Crime;Drama;Mystery;Thriller
Loft, (2008),"$9,168,516","$9,168,516",,1 hr 58 min,,Crime;Drama;Mystery;Romance;Thriller
The Doom Generation, (1995),"$284,785",,,1 hr 23 min,R,Comedy;Crime;Drama
The Connection, (2014),"$190,980","$11,871,461",,2 hr 15 min,R,Action;Crime;Thriller
Leaving the Scene, (2019),"$373,666","$373,666",,2 hr 7 min,,Drama
Up in the Air, (2009),"$83,823,381","$83,019,358","$25,000,000",1 hr 49 min,R,Comedy;Drama;Romance
Dora and the Lost City of Gold, (2019),"$60,477,943","$60,119,165","$49,000,000",1 hr 42 min,PG,Action;Adventure;Comedy;Family;Fantasy;Mystery
The Worst Man in London, (2024),"$37,610","$37,610",,2 hr 7 min,,Crime;Drama
Rugrats in Paris, (2000),"$76,507,756","$26,783,375","$30,000,000",1 hr 18 min,,Adventure;Animation;Comedy;Family;Romance
The Spy Gone North, (2018),"$500,803","$38,343,706",,2 hr 17 min,,Drama;Thriller
Always Watching: A Marble Hornets Story, (2015),"$714,058","$714,058",,1 hr 32 min,R,Horror
The Loneliest Planet, (2011),"$129,579","$139,354",,1 hr 53 min,,Drama;Thriller
The Loneliness of the Long Distance Runner, (1962),,,,1 hr 44 min,,Drama;Sport
The Lonely Guy, (1984),"$5,718,573",,,1 hr 30 min,,Comedy;Romance
Only the Lonely, (1991),"$21,830,957","$3,261,845",,1 hr 44 min,,Comedy;Romance
The Road, (2009),"$8,117,000","$19,522,579","$25,000,000",1 hr 51 min,R,Drama;Thriller
Maison de retraite, (2022),"$15,570,823","$15,570,823",,1 hr 37 min,,Comedy
A Silent Voice: The Movie, (2016),"$764,723","$29,739,753",,2 hr 10 min,,Animation;Drama
The Absence of Eden, (2023),"$37,265","$3,988",,1 hr 25 min,R,Drama
Little Anna and the Tall Uncle, (2012),"$484,423","$484,423",,47 min,,Animation;Family
The Bounty, (1984),"$8,613,462",,,2 hr 12 min,,Adventure;Drama;History;Romance
The Long Dark Trail, (2022),"$8,507","$8,507",,1 hr 18 min,,Horror
The Long Day Closes, (1992),"$22,765",,,1 hr 25 min,PG,Biography;Drama
500 Days of Summer, (2009),"$32,391,374","$28,409,070","$7,500,000",1 hr 35 min,PG-13,Comedy;Drama;Romance
