Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
A Long Way Down, (2014),"$13,347","$7,244,595",,1 hr 36 min,R,Comedy;Drama
Up at the Villa, (2000),"$2,933,161","$806,952",,1 hr 55 min,PG-13,Drama;Romance
Up Close & Personal, (1996),"$51,088,705","$49,600,000",,2 hr 4 min,PG-13,Drama;Romance
Up for Grabs, (2004),"$13,931",,,1 hr 30 min,,Comedy;Documentary
Stand Up, (2021),"$14,169","$14,169",,1 hr 29 min,,Comedy
Sophie and the Rising Sun, (2016),"$34,630",,,1 hr 45 min,R,Drama
The Wind Comes Up From the Plateau, (2019),"$1,804","$1,804",,,,
Dark Water, (2002),"$1,697,367","$1,697,367",,1 hr 41 min,PG-13,Drama;Horror;Mystery;Thriller
What Goes Up, (2009),,,,1 hr 55 min,R,Comedy;Drama
Tanja: Up in Arms, (2023),"$28,341","$28,341",,1 hr 24 min,,Documentary
In Flames, (2023),"$1,990","$1,990",,1 hr 38 min,,Drama;Horror
Up in Smoke, (1978),"$44,364,244",,,1 hr 26 min,,Comedy;Music
Up in the Air, (2009),"$83,823,381","$83,019,358","$25,000,000",1 hr 49 min,R,Comedy;Drama;Romance
Up Periscope, (1959),,,,1 hr 52 min,,Action;Drama;Romance;War
The Change-Up, (2011),"$37,081,475","$38,368,962","$52,000,000",1 hr 52 min,R,Comedy;Fantasy
Up the Creek, (1984),"$11,708,269",,,1 hr 36 min,,Comedy
The Englishman Who Went Up a Hill But Came Down a Mountain, (1995),"$10,904,930",,,1 hr 39 min,PG,Comedy;Drama;Romance
The Last Front, (2024),"$4,335","$4,335",,1 hr 38 min,,Action;Drama;History;Thriller;War
The River, (1984),"$11,489,982",,,2 hr 4 min,,Drama
Up the Yangtze, (2007),"$783,969","$245,242",,1 hr 33 min,,Documentary
Light It Up, (1999),"$5,985,690",,"$13,000,000",1 hr 39 min,R,Drama;Thriller
Keeping Up with the Joneses, (2016),"$14,904,426","$15,014,319","$40,000,000",1 hr 45 min,PG-13,Action;Comedy
Up, (2009),"$293,004,164","$442,094,938","$175,000,000",1 hr 36 min,PG,Adventure;Animation;Comedy;Drama;Family
Up & Away, (2012),"$479,226","$479,226",,1 hr 37 min,,Adventure;Drama
Apaharan, (2005),"$44,133",,,2 hr 53 min,,Action;Crime;Drama
Eden, (2014),"$65,460","$448,372",,2 hr 11 min,R,Biography;Drama;Music
Upcoming, (2021),"$54,300,000","$54,300,000",,1 hr 55 min,,Drama
Kather Basha Endra Muthuramalingam, (2023),"$16,802","$16,802",,2 hr 32 min,,Action;Crime;Drama
Upgrade, (2018),"$11,977,130","$4,729,550",,1 hr 40 min,R,Action;Sci-Fi;Thriller
Uproar, (2023),"$26,316","$742,348",,1 hr 50 min,PG-13,Drama
Jingle All the Way, (1996),"$60,592,389","$69,240,000","$60,000,000",1 hr 29 min,PG,Adventure;Comedy;Family
Pukar, (2000),"$314,701",,,2 hr 56 min,,Action;Drama;Romance;Thriller
Upon the Magic Roads, (2021),"$15,990,882","$15,990,882",,1 hr 51 min,PG,Adventure;Fantasy
Pacific Rim: Uprising, (2018),"$59,874,525","$231,055,623","$150,000,000",1 hr 51 min,PG-13,Action;Adventure;Sci-Fi
Hostage, (2005),"$34,639,939","$43,023,617",,1 hr 53 min,R,Action;Crime;Drama;Thriller
Upstream, (2024),"$69,859","$69,859",,2 hr 1 min,,Drama
Uptown Girls, (2003),"$37,182,494","$7,434,848","$20,000,000",1 hr 32 min,PG-13,Comedy;Drama;Romance
Saturday Night, (2024),"$9,511,315","$285,111",,1 hr 49 min,R,Biography;Comedy;Drama;History
"New York, New York", (1977),"$16,400,000",,,2 hr 35 min,,Drama;Music;Musical
Uranus 2324, (2024),"$12,055","$12,055",,2 hr 10 min,,Drama;Romance;Sci-Fi
Urban Cowboy, (1980),"$46,918,287",,,2 hr 12 min,,Drama;Romance;Western
The Depraved, (2011),"$186,276","$186,276",,1 hr 34 min,,Horror;Thriller
Urban Justice, (2007),"$55,861","$55,861",,1 hr 36 min,R,Action;Crime;Thriller
Urban Legend, (1998),"$38,072,438","$34,455,157","$14,000,000",1 hr 39 min,R,Horror;Mystery;Thriller
Urbania, (2000),"$1,032,075",,,1 hr 43 min,R,Drama
Urbanized, (2011),"$7,154","$7,154",,1 hr 25 min,,Documentary
Wild Orchid, (1989),"$11,060,485",,,1 hr 45 min,,Drama;Romance
Urduja, (2008),"$253,087","$253,087",,1 hr 40 min,,Action;Animation;Comedy;Musical;Romance;War
Licence to Build, (2021),"$4,298,296","$4,298,296",,1 hr 33 min,,Comedy
Licence to Kill, (1989),"$34,667,015","$121,500,000",,2 hr 13 min,PG-13,Action;Adventure;Thriller
Uri: The Surgical Strike, (2019),"$4,186,168","$35,160,409",,2 hr 18 min,,Action;Drama;History;War
Uro, (2006),"$2,040,577","$2,040,577",,1 hr 44 min,,Action;Crime;Thriller
Urumi: The Warriors Who Wanted to Kill Vasco Da Gama, (2011),"$7,315","$7,315",,2 hr 52 min,,Action;Drama
Us and Them, (2018),"$209,221,380","$209,221,380",,2 hr,,Drama;Romance
Niente può fermarci, (2013),"$244,246","$244,246",,1 hr 31 min,,Comedy
Two of Us, (2019),"$5,495","$338,805",,1 hr 39 min,,Drama;Romance
Whitey: United States of America v. James J. Bulger, (2014),"$75,881",,,1 hr 47 min,R,Biography;Crime;Documentary
Used Cars, (1980),"$11,715,321",,"$8,000,000",1 hr 53 min,,Comedy
Used People, (1992),"$17,957,265",,,1 hr 55 min,PG-13,Comedy;Drama;Romance
Useless, (2007),"$17,771","$17,771",,1 hr 20 min,,Documentary
Ustad Hotel, (2012),"$2,178","$2,178",,2 hr 31 min,,Comedy;Drama
USS Indianapolis: Men of Courage, (2016),"$2,158,568","$2,158,568",,2 hr 8 min,R,Action;Drama;History;Thriller;War
Redemption Street, (2012),"$136,541","$136,541",,1 hr 31 min,,Drama;Thriller
The Beverly Hillbillies, (1993),"$44,029,386","$13,375,834",,1 hr 32 min,PG,Comedy;Family
In the Fade, (2017),"$321,011","$4,783,952",,1 hr 46 min,R,Crime;Drama;Thriller
Point Break, (1991),"$43,218,387","$40,313,571",,2 hr 2 min,R,Action;Crime;Thriller
"Utapri Movie 2, Uta No Prince-Sama Maji Love Starish Tours Movie", (2022),"$15,569,229","$15,569,229",,,,
Ultraman: Rising, (2024),,,,1 hr 57 min,PG,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Utsavam, (2024),$878,$878,,2 hr 20 min,,Drama
Concrete Utopia, (2023),"$30,077,348","$30,077,348",,2 hr 10 min,,Action;Adventure;Drama;Sci-Fi;Thriller
Pathaan, (2023),"$17,487,476","$95,095,974",,2 hr 26 min,,Action;Adventure;Thriller
Utu, (1983),"$1,650","$1,650",,1 hr 58 min,,Adventure;Drama;History;War
The Emigrants, (2021),"$587,351","$587,351",,2 hr 28 min,,Drama;History
Utoya: July 22, (2018),"$3,738,618","$3,738,618",,1 hr 33 min,,Drama;Thriller
Uuno Turhapuro, (1973),"$1,354,325","$1,354,325",,1 hr 27 min,,Comedy
Corona Dhavan, (2023),"$16,379","$16,379",,2 hr 10 min,,Comedy
Uzumasa Limelight, (2014),"$19,597",,,1 hr 44 min,,Action;Drama
V.I. Warshawski, (1991),"$11,128,309",,,1 hr 29 min,R,Action;Comedy;Crime;Mystery
V.I.P., (2017),"$9,710,283","$9,710,283",,2 hr 8 min,,Action;Crime;Thriller
V/H/S, (2012),"$100,345","$1,843,942",,1 hr 56 min,R,Horror;Mystery;Thriller
V/H/S/2, (2013),"$21,833","$783,741",,1 hr 36 min,R,Horror;Thriller
V2: Dead Angel, (2007),"$2,093,170","$2,093,170",,1 hr 32 min,,Action;Mystery;Thriller
Who Knows?, (2001),"$907,323","$1,132,321",,2 hr 34 min,PG-13,Comedy;Crime;Drama;Romance
Ava, (2020),"$497,747","$2,796,036",,1 hr 36 min,R,Action;Crime;Drama;Thriller
Vada Chennai, (2018),"$472,865","$472,865",,2 hr 44 min,,Action;Crime;Drama;Thriller
Kaadan, (2021),"$12,226","$12,226",,2 hr 33 min,,Action;Drama;Fantasy;Thriller
View from the Top, (2003),"$15,614,000","$3,912,014",,1 hr 27 min,PG-13,Comedy;Romance
Vaah! Life Ho Toh Aisi!, (2005),"$10,363","$10,363",,2 hr 33 min,,Comedy;Drama;Family;Fantasy;Musical
Malaikottai Vaaliban, (2024),"$808,435","$808,435",,2 hr 36 min,,Action;Drama;Fantasy;Thriller;Western
Bhaje Vaayu Vegam, (2024),"$9,417","$9,417",,2 hr 16 min,,Action;Crime;Drama;Thriller
Vaanam Kottattum, (2020),"$20,524","$20,524",,2 hr 18 min,,Drama
Yaaradi Nee Mohini, (2008),"$193,486","$193,486",,2 hr 54 min,,Drama;Romance
Vitalina Varela, (2019),"$14,941","$41,919",,2 hr 4 min,,Drama
"Farewell, My Lovely", (1975),,,,1 hr 35 min,,Crime;Mystery;Thriller
Vaastav: The Reality, (1999),"$81,367",,,2 hr 25 min,,Action;Crime;Drama;Thriller
Namma Veettu Pillai, (2019),"$275,752","$275,752",,2 hr 33 min,,Action;Comedy;Drama
Stree 2, (2024),"$2,570,000","$4,817,498",,2 hr 27 min,,Comedy;Horror
Vacation, (1983),"$61,418,063",,,1 hr 38 min,,Adventure;Comedy
Vacaciones de verano, (2023),"$8,209,854","$8,209,854",,1 hr 40 min,,Comedy;Family
Heavy, (1995),"$941,414",,,1 hr 45 min,R,Drama;Romance
Vacancy, (2007),"$19,363,565","$16,079,370","$19,000,000",1 hr 25 min,R,Horror;Thriller
Deadpool 2, (2018),"$324,591,735","$461,304,874","$110,000,000",1 hr 59 min,R,Action;Adventure;Comedy;Sci-Fi
"The Gangster, the Cop, the Devil", (2019),"$216,494","$25,558,877",,1 hr 49 min,Not Rated,Action;Crime;Thriller
Super vacanze di Natale, (2017),"$465,211","$465,211",,1 hr 27 min,,Documentary
Summer Rental, (1985),"$24,689,703",,,1 hr 27 min,PG,Comedy
Waking Up in Reno, (2002),"$267,109","$107,203",,1 hr 31 min,R,Comedy;Romance
Vacationland, (2006),"$7,096","$7,096",,1 hr 44 min,,Drama;Romance
Machan, (2008),"$282,884","$282,884",,1 hr 49 min,,Biography;Comedy;Drama;Sport
Vaaranam Aayiram, (2008),"$921,007","$921,007",,2 hr 49 min,,Action;Drama;Musical;Romance
Václav, (2007),"$1,788,194","$1,788,194",,1 hr 40 min,,Comedy;Drama
Kadina Kadoramee Andakadaham, (2023),"$23,677","$23,677",,1 hr 58 min,,Comedy;Drama;Family
Old Yeller, (1957),$91,,,1 hr 23 min,,Adventure;Drama;Family;Western
Prasanna Vadanam, (2024),"$14,477","$14,477",,2 hr 26 min,,Crime;Drama;Mystery;Thriller
Me and Earl and the Dying Girl, (2015),"$6,758,416","$2,316,333","$8,000,000",1 hr 45 min,PG-13,Comedy;Drama
The Young Offenders, (2016),"$14,862","$14,862",,1 hr 23 min,,Adventure;Comedy;Crime;Drama
Fireheart, (2022),"$49,848","$6,195,786",,1 hr 32 min,,Adventure;Animation;Comedy;Family
Vaitheeswaran, (2008),"$24,646","$24,646",,,,
Vikram, (2022),"$1,770,000","$28,067,637",,2 hr 55 min,,Action;Crime;Drama;Thriller
Vakeel Saab, (2021),"$13,056,490","$13,056,490",,2 hr 33 min,,Action;Drama;Thriller
When Fall Is Coming, (2024),"$5,194,959","$5,194,959",,1 hr 42 min,,Drama
"Arthur, malédiction", (2022),"$1,874,343","$1,874,343",,1 hr 27 min,,Horror;Thriller
10 Cloverfield Lane, (2016),"$72,082,998","$38,134,000",,1 hr 43 min,PG-13,Drama;Horror;Sci-Fi;Thriller
Valentina, (2017),"$34,476","$34,476",,1 hr 20 min,,Crime;Drama;Thriller
Valentine, (2001),"$20,384,136","$16,300,000","$29,000,000",1 hr 36 min,R,Horror;Mystery;Thriller
Valentino, (2013),"$1,952,361","$1,952,361",,1 hr 29 min,,Comedy;Romance
Valentino: The Last Emperor, (2008),"$1,755,134","$448,269",,1 hr 36 min,PG-13,Documentary
Valentin, (2002),"$275,968","$2,141,253",,1 hr 26 min,PG-13,Comedy;Drama;Romance
Valerian and the City of a Thousand Planets, (2017),"$41,189,488","$184,783,852","$177,200,000",2 hr 16 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
Valerie, (2006),"$42,885","$42,885",,1 hr 21 min,,Drama
The Stars Fell on Henrietta, (1995),"$99,318",,,1 hr 49 min,PG,Drama
Valhalla Rising, (2009),"$30,638","$252,099",,1 hr 33 min,,Adventure;Drama;Fantasy
Valimai, (2022),"$13,276,393","$13,276,393",,2 hr 58 min,,Action;Crime;Thriller
The Hunger Games: The Ballad of Songbirds & Snakes, (2023),"$166,350,594","$182,549,425",,2 hr 37 min,PG-13,Action;Adventure;Drama;Sci-Fi;Thriller;War
Vallamai Thaaraayo, (2008),"$2,142","$2,142",,2 hr 6 min,,Drama
Vallavan, (2006),"$49,382","$49,382",,1 hr 58 min,,Romance;Thriller
Regreso a Coronel Vallejos: La traición de Manuel Puig, (2018),$857,$857,,1 hr 12 min,,Documentary
The Loving Story, (2011),"$4,218",,,1 hr 17 min,,Documentary;Drama;History;Romance
Valley Girl, (1983),"$17,343,596",$548,"$350,000",1 hr 39 min,,Comedy;Romance
Valan: Valley of Angels, (2019),"$82,283","$82,283",,1 hr 38 min,,Crime;Drama
On Wings of Eagles, (2016),"$5,975","$149,136",,1 hr 48 min,PG-13,Biography;Drama;History;Sport;War
Valley of Love, (2015),"$28,648","$1,235,629",,1 hr 31 min,,Drama;Fantasy
Valley of Shadows, (2023),"$1,805,813","$1,805,813",,2 hr,,Crime
Another Mother's Son, (2017),"$639,967","$639,967",,1 hr 43 min,,Biography;Drama;War
Nausicaä of the Valley of the Wind, (1984),"$495,770","$8,511,241",,1 hr 57 min,PG,Adventure;Animation;Sci-Fi
Valley of the Heart's Delight, (2006),"$119,290",,,1 hr 40 min,,Drama
The Kings of Summer, (2013),"$1,315,590","$186,005",,1 hr 35 min,R,Adventure;Comedy;Drama
Empire of the Sun, (1987),"$22,238,696",,,2 hr 33 min,,Drama;War
Valley of the Wolves: Gladio, (2009),"$4,974,657","$4,974,657",,1 hr 37 min,,Action;Crime;Drama
Valley of the Wolves: Iraq, (2006),"$23,465,471","$23,465,471",,2 hr 2 min,,Action;Drama;War
Game of Thrones, (2011),,,,1 hr,,Action;Adventure;Drama;Fantasy
Valley of the Wolves: Palestine, (2011),"$12,732,423","$12,732,423",,1 hr 45 min,,Action;Drama;War
WALL·E, (2008),"$223,808,164","$303,586,398","$180,000,000",1 hr 38 min,,Adventure;Animation;Family;Sci-Fi
Gaddalakonda Ganesh, (2019),"$79,756","$79,756",,2 hr 10 min,,Action;Comedy;Crime;Thriller
Valmont, (1989),"$1,132,112",,,2 hr 17 min,,Drama;Romance
Two for the Money, (2005),"$22,991,379","$7,535,130","$35,000,000",2 hr 2 min,R,Crime;Drama;Sport
Amaran, (2024),"$1,726,740","$1,726,740",,2 hr 47 min,,Action;Biography;Drama;War
Vambu Sandai, (2008),"$2,797","$2,797",,2 hr 17 min,,
Vamp, (1986),"$4,941,117",,,1 hr 33 min,,Comedy;Fantasy;Horror
Vampire's Kiss, (1988),"$725,131",$607,,1 hr 43 min,,Comedy;Crime;Fantasy;Horror
Vampire Academy, (2014),"$7,791,979","$7,850,367",,1 hr 44 min,PG-13,Action;Comedy;Drama;Fantasy;Horror;Mystery;Thriller
Vampire Sisters 2: Bats in the Belly, (2014),"$5,182,195","$5,182,195",,1 hr 29 min,,Adventure;Comedy;Drama;Family;Fantasy
Cirque du Freak: The Vampire's Assistant, (2009),"$13,869,515","$25,421,868","$40,000,000",1 hr 59 min,PG-13,Action;Adventure;Fantasy;Thriller
Vampire Cop Ricky, (2006),"$10,671,848","$10,671,848",,1 hr 50 min,,Action;Comedy;Crime;Fantasy;Romance
Girls vs Gangsters, (2018),"$37,115","$10,228,704",,2 hr,,Comedy;Drama
Vampire Hunter D, (1985),,,,1 hr 20 min,,Action;Animation;Fantasy;Horror;Sci-Fi
Vampire Hunter D: Bloodlust, (2000),"$151,086",,,1 hr 43 min,R,Action;Animation;Drama;Fantasy;Horror;Romance;Sci-Fi
Vampire in Brooklyn, (1995),"$19,751,736",,,1 hr 40 min,R,Comedy;Fantasy;Horror;Romance
My Brother the Vampire, (2001),"$9,483","$9,483",,1 hr 34 min,,Comedy;Drama;Romance
Sifu vs. Vampire, (2014),"$1,072,968","$1,072,968",,1 hr 36 min,,Action
Vampires, (1998),"$20,308,772",,"$20,000,000",1 hr 48 min,R,Action;Horror;Thriller
Cockneys vs Zombies, (2012),"$107,348","$107,348",,1 hr 28 min,,Action;Comedy;Horror;Thriller
Vampires: Los Muertos, (2002),"$429,189","$429,189",,1 hr 34 min,R,Action;Horror;Thriller
The Turning, (2020),"$15,472,775","$3,955,391","$14,000,000",1 hr 34 min,PG-13,Drama;Horror;Mystery
Vamps, (2012),"$3,361","$89,387",,1 hr 32 min,PG-13,Comedy;Horror;Romance
Nosferatu the Vampyre, (1979),"$2,882","$2,882",,1 hr 47 min,,Drama;Horror
Mausam, (2011),"$728,316","$745,025",,2 hr 41 min,,Drama;Romance;War
Raksha Bandhan, (2022),"$483,743","$483,743",,1 hr 48 min,,Comedy;Drama;Family
Vaashi, (2022),"$32,575","$32,575",,2 hr 35 min,,Drama;Thriller
Van Diemen's Land, (2009),"$34,648","$34,648",,1 hr 44 min,,Adventure;Biography;History;Thriller;Western
The Man Next Door, (2009),"$1,319,924","$1,319,924",,1 hr 50 min,,Thriller
Gek van geluk, (2017),"$1,418,659","$1,418,659",,1 hr 46 min,,Comedy;Romance
Godforsaken, (2003),"$1,496,704","$1,496,704",,1 hr 23 min,,Crime;Drama;Thriller
Van Gogh, (1991),"$193,205",$513,,2 hr 38 min,R,Adventure;Biography;Drama;Romance
The Man from London, (2007),"$50,626","$50,626",,2 hr 19 min,,Crime;Drama;Mystery
Van Wilder, (2002),"$21,305,259","$16,970,224","$5,000,000",1 hr 32 min,R,Comedy;Romance
Vanaja, (2006),"$161,590",,,1 hr 51 min,,Drama
Vanguard, (2020),"$793,525","$50,073,376",,1 hr 47 min,PG-13,Action;Adventure;Comedy;Crime;Thriller
Vanina Vanini, (1963),$570,$570,,1 hr 53 min,,Drama
The Vanished, (2018),"$10,083,104","$10,083,104",,1 hr 41 min,,Crime;Mystery;Thriller
The Vanishing of Sidney Hall, (2017),,,,1 hr 59 min,R,Drama;Mystery;Romance
Vanishing on 7th Street, (2010),"$22,729","$1,648,467",,1 hr 32 min,R,Horror;Mystery;Thriller
Vanishing Point, (1971),"$12,442,673",$519,,1 hr 39 min,R,Action;Crime;Thriller
Vanishing Time: A Boy Who Returned, (2016),"$57,759","$3,270,758",,2 hr 10 min,,Drama;Fantasy
Vanity Fair, (2004),"$16,136,476","$3,326,709","$23,000,000",2 hr 21 min,PG-13,Drama
Vanthaan Vendraan, (2011),"$18,303","$18,303",,,,Action
Vanya on 42nd Street, (1994),"$1,746,050",,,1 hr 59 min,PG,Comedy;Drama;Romance
Varalaaru, (2006),"$53,121","$53,121",,2 hr 46 min,,Action;Drama
The Unbelievable, (2009),"$568,664","$568,664",,1 hr 20 min,,Horror
Every Other Week, (2006),"$1,805,346","$1,805,346",,1 hr 37 min,,Comedy;Drama;Romance
Maidaan, (2024),"$371,226","$371,226",,3 hr 1 min,,Biography;Drama;History;Sport
Music and Lyrics, (2007),"$50,572,589","$95,323,833",,1 hr 44 min,PG-13,Comedy;Music;Romance
Laggam, (2024),$100,$100,,2 hr 10 min,,Family
Carnal Knowledge, (1971),"$33,668",$321,,1 hr 38 min,,Comedy;Drama
Cahill U.S. Marshal, (1973),,,,1 hr 43 min,,Drama;Western
Varsity Blues, (1999),"$52,894,169","$1,400,000","$16,000,000",1 hr 46 min,R,Comedy;Drama;Romance;Sport
Boxcar Bertha, (1972),"$6,443","$6,443",,1 hr 28 min,,Crime;Drama;Romance
Cartel Land, (2015),"$704,352","$441,571",,1 hr 40 min,R,Documentary
Varudu Kaavalenu, (2021),"$22,041","$22,041",,2 hr 15 min,,Romance
Vasantham, (2003),"$3,058,301","$3,058,301",,,,Drama;Romance
Vaathi, (2023),"$424,004","$424,004",,2 hr 19 min,,Action;Drama
The Vasulka Effect, (2019),"$2,225","$2,225",,,,
"Gulyay, Vasya!", (2017),"$4,756,578","$4,756,578",,1 hr 36 min,,Comedy
Vatel, (2000),"$51,080","$133,221",,1 hr 43 min,PG-13,Biography;Drama;History;Romance
Vater Morgana, (2010),"$7,609","$7,609",,1 hr 30 min,,Comedy;Drama
Bahtiyar Bahtikara, (2017),"$31,275","$31,275",,1 hr 50 min,,Comedy
Moshimo Tokugawa Ieyasu Ga Souridaijin Ni Nattara, (2024),"$6,760,259","$6,760,259",,1 hr 50 min,,
Vaazhai, (2024),"$611,095","$611,095",,2 hr 14 min,,Drama
Weird Science, (1985),"$23,834,048","$15,100,000",,1 hr 34 min,,Comedy;Romance;Sci-Fi
Vedaa, (2024),"$281,810","$281,810",,2 hr 25 min,,Action;Drama;Thriller
Vikram Vedha, (2017),"$546,792","$546,792",,2 hr 27 min,,Action;Crime;Drama;Thriller
Vikram Vedha, (2022),"$1,589,362","$6,644,804",,2 hr 40 min,,Action;Crime;Drama;Thriller
Come and See, (1985),"$71,909","$20,857,739",,2 hr 22 min,,Drama;Thriller;War
Vedikondu Murugesu, (2009),"$42,750","$42,750",,,,
Veede, (2003),"$675,823","$675,823",,3 hr,,Action;Drama
Veer Zaara, (2004),"$2,938,532","$3,760,141","$7,000,000",3 hr 12 min,,Drama;Family;Musical;Romance
Little Vera, (1988),"$1,262,598",,,2 hr 8 min,,Drama;Romance
Veteran, (2015),"$1,200,627","$93,192,393",,2 hr 3 min,,Action;Comedy;Crime;Thriller
Veerappan, (2016),"$1,234,745","$1,234,745",,2 hr 5 min,,Action;Biography;Crime
Neerja, (2016),"$1,585,687","$16,032,593",,2 hr 2 min,,Biography;Drama;Thriller
Die Another Day, (2002),"$160,942,139","$271,028,977","$142,000,000",2 hr 13 min,PG-13,Action;Adventure;Thriller
The Matrix Revolutions, (2003),"$139,313,948","$288,030,377","$150,000,000",2 hr 9 min,R,Action;Sci-Fi
The Hangover, (2009),"$277,339,746","$191,988,333","$35,000,000",1 hr 40 min,R,Comedy
Vegas Vacation, (1997),"$36,400,360",,,1 hr 33 min,PG,Comedy
City of Dreams, (2023),"$1,713,427",,,1 hr 54 min,R,Drama;Thriller
Sterke verhalen, (2010),"$264,783","$264,783",,1 hr 25 min,,Comedy
17 Again, (2009),"$64,167,069","$72,149,811",,1 hr 42 min,PG-13,Comedy;Drama;Fantasy;Romance;Sport
Theeya Velai Seiyyanum Kumaru, (2013),"$127,603","$127,603",,2 hr 10 min,,Comedy
Vellaikaara Durai, (2014),"$135,155","$135,155",,2 hr 17 min,,Comedy;Romance
Velaikkaran, (2017),"$569,727","$569,727",,2 hr 40 min,,Action;Drama;Thriller
Velayudham, (2011),"$107,843","$107,843",,3 hr 6 min,,Action
The Big Trail, (1930),,,,2 hr 5 min,,Adventure;Drama;Romance;Western
Vellitherai, (2008),"$34,924","$34,924",,2 hr 31 min,,
Velvet Goldmine, (1998),"$1,053,788",,,1 hr 58 min,R,Drama;Music
V for Vendetta, (2005),"$70,511,035","$64,175,422","$54,000,000",2 hr 12 min,R,Action;Drama;Sci-Fi;Thriller
Trick 'r Treat, (2007),"$1,143",,,1 hr 22 min,R,Comedy;Horror
A Christmas Story, (1983),"$20,778,141","$13,508",,1 hr 33 min,,Comedy;Family
Duel in the Sun, (1946),"$20,408,163","$20,608","$8,000,000",2 hr 26 min,,Drama;Romance;Western
Venezzia, (2009),"$1,365,805","$1,365,805",,1 hr 30 min,,Drama
The Salvation, (2014),"$44,903","$1,319,061",,1 hr 32 min,R,Action;Drama;Thriller;Western
I Spit on Your Grave 2, (2013),$809,"$677,795",,1 hr 46 min,R,Horror;Thriller
Legally Blonde, (2001),"$96,520,674","$45,254,005","$18,000,000",1 hr 36 min,,Comedy;Romance
Hoodwinked Too! Hood vs. Evil, (2011),"$10,143,779","$13,696,571",,1 hr 27 min,PG,Adventure;Animation;Comedy;Crime;Family;Fantasy;Mystery
Vengeance Is Mine, (1979),"$11,891","$9,561",,2 hr 20 min,,Crime;Drama
Acts of Vengeance, (2017),"$320,705","$320,705",,1 hr 27 min,R,Action;Drama;Thriller
The Three Musketeers, (1993),"$53,898,845",,,1 hr 45 min,PG,Action;Adventure;Romance
Journal 64, (2018),"$470,308","$470,308",,1 hr 59 min,,Crime;Mystery;Thriller
Avenging Angelo, (2002),"$824,597","$824,597",,1 hr 37 min,R,Action;Comedy;Crime;Romance
Venghai, (2011),"$223,204","$223,204",,2 hr 35 min,,Action;Drama;Romance
Dangerous Beauty, (1998),"$4,553,271",,,1 hr 51 min,R,Biography;Drama;Romance
Salaam Venky, (2022),"$29,964","$29,964",,2 hr 17 min,,Drama
Vennila Kabaddi Kuzhu 2, (2019),"$2,999","$2,999",,2 hr 22 min,,Action;Drama
Vennila Kabadi Kuzhu, (2009),"$3,896","$3,896",,2 hr 25 min,,Drama;Sport
