Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
The Act of Killing, (2012),"$486,919","$239,405",,1 hr 57 min,,Biography;Crime;Documentary;History;War
Budrus, (2009),"$68,353",,,1 hr 10 min,,Action;Biography;Documentary;History;News;War
"Good Day, Ramon", (2013),"$154,356","$4,950,512",,2 hr,PG-13,Drama
Good Life Delivery, (2004),"$46,437","$46,437",,1 hr 33 min,,Comedy;Drama
Buena Vista Social Club, (1999),"$7,002,182","$16,139,909",,1 hr 45 min,,Documentary;Music
Buena Vista Social Club: Adios, (2017),"$123,445","$578,130",,1 hr 50 min,PG,Documentary
Adios Buenos Aires, (2023),"$206,117","$206,117",,1 hr 30 min,,Comedy;Drama;Music;Romance
Buenos Aires 100 Km, (2004),"$6,015","$6,015",,1 hr 33 min,,Drama
Death in Buenos Aires, (2014),"$2,338,860","$2,338,860",,1 hr 30 min,,Crime;Drama;Mystery;Romance;Thriller
Happy Together, (1997),"$320,319","$1,218,494",,1 hr 36 min,,Drama;Romance
Fantasma de Buenos Aires, (2008),"$20,657","$20,657",,1 hr 31 min,,Comedy;Fantasy
Buffalo '66, (1998),"$2,375,097",$621,,1 hr 50 min,R,Comedy;Drama;Romance
My Mummy is in America and She Met Buffalo Bill, (2013),"$1,922","$1,922",,1 hr 15 min,,Animation
Bill & Ted Face the Music, (2020),"$3,439,660","$2,834,367",,1 hr 31 min,PG-13,Adventure;Comedy;Music;Sci-Fi
Buffalo Soldiers, (2001),"$354,421","$1,946,263","$15,000,000",1 hr 38 min,R,Comedy;Crime;Drama;Thriller;War
Buffy the Vampire Slayer, (1992),"$16,624,456",,,1 hr 26 min,PG-13,Action;Comedy;Fantasy;Horror
Bug, (2006),"$7,025,810","$1,070,121",,1 hr 42 min,R,Drama;Horror;Thriller
Bug Me Not!, (2005),"$322,488","$322,488",,1 hr 37 min,,Comedy;Fantasy;Musical;Romance
A Bigger Splash, (2015),"$2,024,099","$5,521,659",,2 hr 5 min,R,Drama;Music;Thriller
Ride the High Country, (1962),,,,1 hr 34 min,,Drama;Western
A Bug's Life, (1998),"$162,798,565","$200,460,294","$120,000,000",1 hr 35 min,,Adventure;Animation;Comedy;Family
Epic, (2013),"$107,518,682","$160,907,952","$100,000,000",1 hr 42 min,PG,Action;Adventure;Animation;Family;Fantasy;Mystery
Goldilocks and the Three Bears: Death and Porridge, (2024),"$4,493","$4,493",,1 hr 23 min,,Horror;Thriller
Get on the Bus, (1996),"$5,754,249",,,2 hr,R,Adventure;Drama;History
Not on the Lips, (2003),"$4,157,074","$4,157,074",,1 hr 55 min,,Comedy;Musical;Romance
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales, (1982),"$78,350",,,1 hr 14 min,,Adventure;Animation;Comedy;Family;Music
Bugsy, (1991),"$49,114,016",,,2 hr 16 min,R,Biography;Crime;Drama
Bugsy Malone, (1976),"$2,783,840","$54,814",,1 hr 33 min,,Comedy;Crime;Family;Musical
The House That Jack Built, (2018),"$258,106","$2,823,807",,2 hr 32 min,R,Crime;Drama;Horror
The Builders of the Alhambra, (2022),"$83,162","$83,162",,1 hr 52 min,,Documentary
Building Hope, (2011),"$4,000",,,1 hr 10 min,,Documentary;Family
Reality Bites, (1994),"$20,982,557","$12,369,000",,1 hr 39 min,PG-13,Comedy;Drama;Romance
Bukowski: Born into This, (2003),"$318,816","$10,281",,2 hr 10 min,R,Biography;Documentary
Bulandi, (2000),"$203,548",,,2 hr 55 min,,Action;Drama
Game of Thrones, (2011),,,,1 hr,,Action;Adventure;Drama;Fantasy
The Nightingale, (2018),"$400,209","$588,478",,2 hr 16 min,R,Adventure;Drama;Thriller;Western
Bull Durham, (1988),"$50,888,729",,,1 hr 48 min,,Comedy;Romance;Sport
Bullet Train, (2022),"$103,368,602","$135,900,000",,2 hr 7 min,R,Action;Comedy;Thriller
Bullet Ballet, (1998),$111,,,1 hr 27 min,,Crime;Drama;Thriller
Bullet Boy, (2004),"$572,990","$572,990",,1 hr 29 min,R,Action;Drama
A Bullet for Joey, (1955),,,,1 hr 25 min,,Crime;Drama;Film-Noir;Thriller
Bullet in the Head, (2008),"$47,878","$47,878",,1 hr 25 min,,Drama
Bullet Proof, (2022),"$83,441","$83,441",,1 hr 36 min,R,Action
Bullet to the Head, (2012),"$9,489,829","$12,457,380",,1 hr 32 min,R,Action;Crime;Thriller
The Bullet Vanishes, (2012),"$117,629","$1,410,951",,1 hr 48 min,,Action;Adventure;Drama;Mystery;Thriller
Kill the Irishman, (2011),"$1,188,194",,,1 hr 46 min,R,Biography;Crime;Drama
Bulletproof, (1996),"$21,576,954","$1,035,000",,1 hr 24 min,R,Action;Comedy;Crime
Bulletproof Monk, (2003),"$23,358,708","$14,355,171","$52,000,000",1 hr 44 min,PG-13,Action;Comedy;Fantasy
Bullets or Ballots, (1936),"$8,605","$8,605",,1 hr 22 min,,Crime;Drama;Film-Noir;Thriller
Bullets Over Broadway, (1994),"$13,383,747",,,1 hr 38 min,R,Comedy;Crime
Bullhead, (2011),"$151,840","$4,331,307",,2 hr 9 min,R,Crime;Drama
Bullies, (1986),"$2,995,527",,,1 hr 36 min,,Action;Drama;Thriller
Bullitt, (1968),"$511,350",$72,,1 hr 54 min,M/PG,Action;Crime;Thriller
Amazon Bullseye, (2024),"$6,079,083","$6,079,083",,1 hr 53 min,,Adventure;Comedy
Killshot, (2008),"$18,643","$2,943,004",,1 hr 35 min,R,Action;Crime;Drama;Thriller
Bully, (2001),"$480,811","$223,997",,1 hr 48 min,R,Biography;Crime;Drama
My Mother Is a Belly Dancer, (2006),"$28,135","$28,135",,1 hr 44 min,,Drama
Bully for Bugs, (1953),"$14,753",,,7 min,,Adventure;Animation;Comedy;Family;Short
Bulong, (2011),"$1,541,139","$1,541,139",,1 hr 45 min,,Comedy;Horror
Bulworth, (1998),"$26,528,185","$2,674,699",,1 hr 48 min,R,Comedy;Drama;Romance
Bumblebee, (2018),"$127,195,589","$340,794,056","$135,000,000",1 hr 54 min,PG-13,Action;Adventure;Sci-Fi
Dumbo, (2019),"$114,766,307","$238,518,314","$170,000,000",1 hr 52 min,PG,Adventure;Family;Fantasy
Bumm Bumm Bole, (2010),"$302,507","$302,507",,2 hr 4 min,,Drama;Family;Thriller
Buurman & Buurman: Hebben een nieuw huis, (2018),"$809,336","$809,336",,54 min,,Family
Joy of Sex, (1984),"$4,463,841",,,1 hr 33 min,,Comedy;Romance
Hallo Bungalow, (2015),"$188,794","$188,794",,1 hr 31 min,,Comedy
A League of Their Own, (1992),"$107,533,928","$24,906,141","$40,000,000",2 hr 8 min,PG,Comedy;Drama;Sport
A Rainy Day in New York, (2019),"$23,805,899","$23,805,899",,1 hr 32 min,PG-13,Comedy;Romance
Bibi & Tina: Mädchen gegen Jungs, (2016),"$14,223,864","$14,223,864",,1 hr 50 min,,Adventure;Comedy;Family;Sport
Taps, (1981),"$35,856,053",,,2 hr 6 min,,Drama
The Brown Bunny, (2003),"$366,301","$36,298",,1 hr 33 min,,Drama
Bunny and the Bull, (2009),"$81,010","$81,010",,1 hr 41 min,,Comedy;Drama
Bunny Chow: Know Thyself, (2006),"$3,458","$3,458",,1 hr 32 min,,Comedy
Bunny Drop, (2011),"$6,632,403","$6,632,403",,1 hr 54 min,,Comedy;Drama
Bunraku, (2010),"$129,706","$129,706",,2 hr 4 min,R,Action;Drama;Thriller
Bunshinsaba 3, (2014),"$7,890,000","$7,890,000",,1 hr 40 min,,Horror
Bunty Aur Babli, (2005),"$942,756","$2,427,386",,2 hr 50 min,,Comedy;Drama;Romance
Bunyan and Babe, (2017),"$72,060","$72,060",,1 hr 24 min,PG,Adventure;Animation;Comedy;Family;Fantasy
"Bon Voyage, Charlie Brown (and Don't Come Back!!)", (1980),"$2,013,193",,,1 hr 15 min,,Adventure;Animation;Comedy;Family;Mystery
Beast of Burden, (2018),"$52,976","$52,976",,1 hr 29 min,R,Action;Crime;Drama;Thriller
Burglar, (1987),"$16,337,355",,,1 hr 43 min,,Comedy;Crime
The Woman Knight of Mirror Lake, (2011),"$194,780","$194,780",,1 hr 55 min,,Biography;Drama
Buried Alive, (2007),"$1,558,939","$1,558,939",,1 hr 34 min,,Horror;Mystery;Thriller
Especially on Sunday, (1991),"$442,676",,,1 hr 58 min,R,Drama
Buried Secrets, (2009),"$25,529,525","$25,529,525",,1 hr 31 min,,Drama
The Tin Drum, (1979),"$6,881","$6,881",,2 hr 22 min,,Drama;War
Burke and Hare, (2010),"$4,833","$4,786,766",,1 hr 31 min,R,Comedy;Crime;History;Thriller
Carmen On The Lake, (2020),$132,$132,,,,
Burma VJ: Reporting from a Closed Country, (2008),"$51,672","$75,391",,1 hr 24 min,,Documentary;History;News
Burn, (2019),"$25,373","$25,373",,1 hr 28 min,R,Comedy;Crime;Thriller
Burn the Stage: The Movie, (2018),"$4,201,819","$16,145,694",,1 hr 24 min,,Documentary;Music
Turn It Up, (2000),"$1,247,949",,"$13,000,000",1 hr 26 min,,Action;Crime;Drama;Music
Burn Your Maps, (2016),,,,1 hr 42 min,PG-13,Adventure;Comedy;Drama
The Men Who Stare at Goats, (2009),"$32,428,195","$36,667,576","$25,000,000",1 hr 34 min,R,Comedy;War
Alex Cross, (2012),"$25,888,412","$8,730,455","$35,000,000",1 hr 41 min,PG-13,Action;Crime;Mystery;Thriller
Burning Bright, (2010),"$58,147","$58,147",,1 hr 29 min,PG-13,Drama;Horror;Thriller
Burning Bush, (2013),"$16,731","$64,212",,3 hr 51 min,,Biography;Drama;History
Bringing Down the House, (2003),"$132,716,677","$32,013,002","$33,000,000",1 hr 45 min,PG-13,Comedy
Burning Flower, (2021),"$50,203","$50,203",,1 hr 23 min,,Documentary
Burning Palms, (2010),"$3,271","$3,271",,1 hr 45 min,R,Comedy;Thriller
Trading Paint, (2019),"$6,898","$6,898",,1 hr 27 min,R,Action;Drama;Sport;Thriller
Burning Secret, (1988),,,,1 hr 46 min,,Drama
The Burning, (1981),$315,$315,,1 hr 31 min,,Horror
Burning in the Wind, (2002),"$1,105,759","$1,105,759",,1 hr 58 min,,Drama;Romance
Burnt, (2015),"$13,651,946","$22,954,797","$20,000,000",1 hr 41 min,R,Comedy;Drama
Burnt by the Sun, (1994),"$2,302,338","$11,123",,2 hr 15 min,R,Drama;War
Burnt by the Sun 2, (2010),"$8,266,778","$8,266,778",,3 hr 1 min,,Drama;History;War
Burnt Money, (2000),"$183,132","$6,943",,2 hr 5 min,,Crime;Drama;Romance;Thriller
The Incredible Burt Wonderstone, (2013),"$22,537,881","$4,900,000","$30,000,000",1 hr 40 min,PG-13,Comedy
Sab el-Burumbah, (2019),"$1,692,762","$1,692,762",,1 hr 35 min,,Action;Comedy
Bury Me Behind the Baseboard, (2009),"$1,136,883","$1,136,883",,1 hr 57 min,,Drama
Deep Red, (1975),"$67,532","$67,532",,2 hr 7 min,,Horror;Mystery;Thriller
Bus 174, (2002),"$217,201","$5,305",,2 hr 30 min,R,Crime;Documentary
The Boys Are Back, (2009),"$809,752","$2,442,384",,1 hr 44 min,PG-13,Drama
Finding Nemo, (2003),"$380,843,261","$560,794,699","$94,000,000",1 hr 40 min,,Adventure;Animation;Comedy;Family
Find a Boyfriend for My Wife... PLEASE!, (2016),"$1,741,889","$2,828,868",,1 hr 32 min,PG-13,Comedy;Romance
Bushirt T-shirt, (2023),"$5,059","$5,059",,2 hr 24 min,,Comedy
The Best Democracy Money Can Buy, (2016),"$29,500",,,1 hr 54 min,,Documentary
Bushwhacked, (1995),"$7,919,823",,,1 hr 30 min,PG-13,Adventure;Comedy;Crime;Family;Mystery
Unfinished Business, (2015),"$10,219,501","$4,211,752","$35,000,000",1 hr 31 min,R,Comedy;Drama
"Killing is My Business, Honey", (2009),"$3,866,555","$3,866,555",,1 hr 49 min,,Comedy;Crime;Romance
Risky Business, (1983),"$63,541,777",,"$6,200,000",1 hr 39 min,,Comedy;Crime;Drama;Romance
Karobaar, (2000),"$45,200",,,3 hr,,Drama;Romance
The Big Bus, (1976),"$3,540,307",,,1 hr 28 min,,Action;Comedy
Buster, (1988),"$540,000",,,1 hr 42 min,,Comedy;Crime;Drama;Romance
Willie & Phil, (1980),"$4,400,000",,,1 hr 55 min,,Comedy;Drama;Romance
Bustin' Down the Door, (2008),"$109,427","$78,400",,1 hr 36 min,,Documentary;Sport
Bustin' Loose, (1981),"$31,261,269",,,1 hr 34 min,,Comedy;Drama
Five Besties: Divorce Busting, (2016),"$353,535","$353,535",,1 hr 22 min,,Comedy;Romance
The Little Polar Bear, (2001),"$14,846,994","$14,846,994",,1 hr 18 min,G,Adventure;Animation;Family
"Tayo, the Little Bus", (2010),"$26,425","$26,425",,11 min,,Animation;Comedy;Family;Musical
But Always, (2014),"$430,760","$37,608,488",,1 hr 46 min,,Drama;Romance
But Forever in My Mind, (1999),"$24,151","$24,151",,1 hr 28 min,,Comedy
Wait for Me and I Will Not Come, (2009),"$114,072","$114,072",,1 hr 30 min,,Drama;Romance
Butch Cassidy and the Sundance Kid, (1969),"$102,308,889","$2,133",,1 hr 50 min,PG,Biography;Crime;Drama;Western
The Butler, (2013),"$116,632,095","$60,681,700","$30,000,000",2 hr 12 min,PG-13,Biography;Drama
Butter, (2011),"$105,018","$70,688",,1 hr 31 min,R,Comedy;Drama
BUtterfield 8, (1960),"$8,722","$8,722",,1 hr 49 min,,Drama;Romance
Butterflies, (2018),"$352,082","$352,082",,1 hr 57 min,,Comedy;Drama
The Butterfly Effect, (2004),"$57,938,693","$38,883,728","$13,000,000",1 hr 53 min,R,Drama;Sci-Fi;Thriller
Nuts, (2018),"$4,778,869","$4,778,869",,,,
The Sword and the Sorcerer, (1982),"$39,103,425",,,1 hr 40 min,,Action;Adventure;Fantasy;Horror
Butterfly Girl, (2014),"$17,503",,,1 hr 18 min,,Documentary
In the Grey, (2025),,,,,,Action;Drama
Butterfly Kiss, (1995),"$87,626",,,1 hr 28 min,,Comedy;Drama;Romance;Thriller
Shattered, (2007),"$7,651,640","$7,651,640",,1 hr 35 min,R,Crime;Drama;Thriller
Grimm Love, (2006),"$95,676","$95,676",,1 hr 27 min,R,Crime;Drama;Horror;Thriller
Romance & Cigarettes, (2005),"$557,471","$2,377,771",,1 hr 45 min,R,Comedy;Musical;Romance
Girls to Buy, (2021),"$8,177,284","$8,177,284",,2 hr 26 min,,Drama
Hükümet Bey, (2024),"$12,096","$12,096",,1 hr 57 min,,Drama
Gone in the Night, (2022),"$266,466",,,1 hr 30 min,R,Mystery;Thriller
Lightyear, (2022),"$118,307,188","$108,118,232",,1 hr 45 min,PG,Action;Adventure;Animation;Comedy;Family;Sci-Fi
Buzz House: The Movie, (2024),"$2,941,465","$2,941,465",,1 hr 33 min,,Comedy;Horror
By Hook or by Crook, (2001),"$1,802",,,1 hr 38 min,,Crime;Drama;Romance
Indiana Jones and the Raiders of the Lost Ark, (1981),"$248,159,971","$141,766,000","$18,000,000",1 hr 55 min,PG,Action;Adventure
Down by Love, (2016),$675,"$53,105",,1 hr 50 min,,Biography;Drama;Romance
Jimi: All Is by My Side, (2013),"$340,911","$258,929",,1 hr 58 min,R,Biography;Drama;Music
I Wanna Hold Your Hand, (1978),"$1,944,682",,"$2,700,000",1 hr 44 min,,Comedy;Music;Romance
By the Light of the Silvery Moon, (1953),,,,1 hr 41 min,,Comedy;Family;Musical;Romance
Sinbad: Legend of the Seven Seas, (2003),"$26,483,452","$54,289,625","$60,000,000",1 hr 28 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Stranger by the Lake, (2013),"$325,196","$830,941",,1 hr 40 min,,Drama;Romance;Thriller
Manchester by the Sea, (2016),"$47,695,371","$31,292,777","$9,000,000",2 hr 17 min,R,Drama
By the Sword, (1991),"$6,220",,,1 hr 31 min,R,Adventure;Drama;Sport
Stand by Me, (1986),"$52,287,414","$1,232,126",,1 hr 29 min,,Adventure;Comedy;Drama
Down with Love, (2003),"$20,305,251","$19,162,860",,1 hr 41 min,PG-13,Comedy;Romance
Bye Bye Blackbird, (2008),"$2,171","$2,171",,,,
Bye Bye Morons, (2020),"$16,955,924","$16,955,924",,1 hr 27 min,,Comedy;Drama
"Namaste Hello, Bye-Bye", (2013),"$6,782","$6,782",,,,Drama
Once Upon a Forest, (1993),"$6,582,052",,,1 hr 11 min,,Adventure;Animation;Drama;Family
Detective Byomkesh Bakshy!, (2015),"$579,055","$3,973,610",,2 hr 19 min,,Action;Crime;Drama;Mystery;Thriller
Byzantium, (2012),"$89,237","$739,047",,1 hr 58 min,R,Drama;Fantasy;Horror;Thriller
Papa, (2024),"$101,786","$101,786",,2 hr 11 min,,Biography;Crime;Drama
Bánk bán, (2002),"$22,046","$22,046",,1 hr 58 min,,Drama;Music
Barbara, (2012),"$1,013,902","$5,894,375",,1 hr 45 min,PG-13,Drama
Ali Baba and the Seven Dwarfs, (2015),"$7,816,034","$7,816,034",,1 hr 54 min,,Comedy
Fury, (2014),"$85,817,906","$126,004,791","$68,000,000",2 hr 14 min,R,Action;Drama;War
C Kkompany, (2008),"$1,135,200","$1,135,200",,2 hr 7 min,,Comedy;Drama;Thriller
C Me Dance, (2009),,,,1 hr 29 min,PG,Drama;Thriller
We All Loved Each Other So Much, (1974),"$117,948","$117,948",,2 hr 4 min,,Comedy;Drama
C'est la vie!, (2017),"$10,236,295","$10,236,295",,1 hr 57 min,,Comedy;Drama;Romance
"It's Not Me, I Swear!", (2008),"$14,345","$14,345",,1 hr 50 min,,Comedy;Drama;Family
C'est Si Bon, (2015),"$164,167","$11,585,868",,2 hr 2 min,,Drama;Romance
A Little Life, (2023),"$1,842,399","$1,842,399",,3 hr 40 min,,Drama
Mystery Date, (1991),"$6,166,819",,,1 hr 37 min,,Comedy;Crime;Romance;Thriller
Oliver & Company, (1988),"$74,151,346",,,1 hr 14 min,,Adventure;Animation;Comedy;Family;Musical
C.H.U.D., (1984),"$4,654,423",,,1 hr 28 min,,Horror;Sci-Fi
El Cid, (1961),,,,3 hr 2 min,,Biography;Drama;History;Romance;War
Deep in the Jungle, (2008),"$322,736","$322,736",,1 hr 30 min,,Action
C.R.A.Z.Y., (2005),"$3,710,169","$3,710,169",,2 hr 9 min,,Comedy;Drama
C.S.A.: The Confederate States of America, (2004),"$672,156","$72,009",,1 hr 29 min,PG-13,Comedy;Drama;War
Ca$h, (2010),"$46,488",,,1 hr 48 min,R,Crime;Thriller
Chao ban bao bao, (2006),"$42,444","$42,444",,1 hr 32 min,,Action;Adventure;Comedy;Crime;Drama;Family
In No Great Hurry: 13 Lessons in Life with Saul Leiter, (2013),"$12,133","$8,873",,1 hr 15 min,,Documentary
Wild Horses, (2015),"$9,867","$9,867",,1 hr 40 min,R,Crime;Drama;Mystery;Western
Cabaret, (1972),"$76,292","$76,292",,2 hr 4 min,,Drama;Music;Musical;Romance
Une affaire de nègres, (2008),,,,1 hr 30 min,,Documentary
Cabaret Paradis, (2006),"$989,460","$989,460",,1 hr 38 min,,Comedy
Cabeza de Vaca, (1991),"$789,127",,,1 hr 52 min,R,Adventure;Biography;Drama;History;Western
Holiday Affair, (1949),,,,1 hr 27 min,,Comedy;Drama;Family;Romance
Cabin Boy, (1994),"$3,662,459",,,1 hr 20 min,PG-13,Adventure;Comedy;Romance
Cabin Fever, (2002),"$21,158,188","$9,395,206","$1,500,000",1 hr 33 min,R,Horror
Nights of Cabiria, (1957),"$766,530","$3,395",,1 hr 50 min,,Drama
Cabrini, (2024),"$19,512,134","$1,085,694",,2 hr 22 min,PG-13,Biography;Drama
La Cacería, (2012),"$40,956","$40,956",,1 hr 15 min,,Drama
Bear Cub, (2004),"$100,133","$289,353",,1 hr 40 min,R,Comedy;Drama
Caché, (2005),"$3,647,381","$12,550,443",,1 hr 57 min,R,Drama;Mystery;Thriller
Cactus, (2008),"$151,184","$151,184",,1 hr 24 min,,Crime;Drama;Mystery;Thriller
Cactus Flower, (2017),$982,$982,,1 hr 44 min,,Adventure;Drama;Fantasy;Romance
The House Among the Cactuses, (2022),"$67,223","$67,223",,1 hr 28 min,,Drama;Thriller
Carpool, (1996),"$3,325,651",,,1 hr 29 min,PG,Comedy
Loopers: The Caddie's Long Walk, (2019),"$90,679",,,1 hr 20 min,PG,Documentary;Sport
Caddyshack, (1980),"$39,918,650",,,1 hr 38 min,,Comedy;Sport
Caddyshack II, (1988),"$11,798,302",,,1 hr 38 min,,Comedy;Sport
Cadence, (1990),"$2,070,871",,,1 hr 37 min,,Drama
San Martín: El cruce de Los Andes, (2010),"$316,613","$316,613",,1 hr 30 min,,Action;Adventure;Biography;Drama;History;War
Cadillac Man, (1990),"$27,627,310",,,1 hr 37 min,R,Comedy;Crime
Cadillac Records, (2008),"$8,195,551","$688,093","$12,000,000",1 hr 49 min,R,Biography;Drama;Music
Cado dalle nubi, (2009),"$20,123,466","$20,123,466",,1 hr 35 min,,Comedy
Asterix & Obelix: Mission Cleopatra, (2002),"$3,115,188","$128,000,858",,1 hr 47 min,PG,Adventure;Comedy;Family;Fantasy
Caesar and Otto's Summer Camp Massacre, (2009),"$25,844",,,1 hr 16 min,,Comedy;Horror
Caesar Must Die, (2012),"$76,908","$1,490,431",,1 hr 17 min,,Drama
The Conqueror, (1956),,,,1 hr 51 min,,Adventure;Biography;History;Romance;War
Café Society, (2016),"$11,103,205","$32,660,042",,1 hr 36 min,PG-13,Comedy;Drama;Romance
Café de Flore, (2011),"$1,227,259","$1,227,259",,2 hr,,Drama;Romance
Beach Rats, (2017),"$473,771","$12,852",,1 hr 38 min,R,Drama
Café Lumière, (2003),"$145,069","$145,069",,1 hr 48 min,,Drama
Cage, (1989),"$618,178",,,1 hr 40 min,,Action;Drama
xXx: Return of Xander Cage, (2017),"$44,898,413","$301,219,864","$85,000,000",1 hr 47 min,PG-13,Action;Adventure;Thriller
Caged, (1950),,,,1 hr 37 min,,Crime;Drama;Film-Noir
Caged Heat, (1974),,,,1 hr 20 min,,Action;Comedy;Drama
Trapped in Paradise, (1994),"$6,017,509",,,1 hr 51 min,PG-13,Adventure;Comedy;Crime;Romance
Caveman, (1981),"$15,965,924",,,1 hr 31 min,,Comedy;Romance
Cahill U.S. Marshal, (1973),,,,1 hr 43 min,,Drama;Western
El testigo, (2018),"$8,071","$8,071",,1 hr 16 min,,Documentary
Pain & Gain, (2013),"$49,875,291","$37,430,258","$26,000,000",2 hr 9 min,R,Biography;Comedy;Crime;Drama;Mystery
Cairo Conspiracy, (2022),"$4,867,691","$4,867,691",,2 hr 6 min,,Drama;Thriller
Cairo Time, (2009),"$1,603,616","$873,699",,1 hr 30 min,PG,Drama;Romance
Cake, (2014),"$1,951,776","$482,074",,1 hr 42 min,R,Drama
Hedwig and the Angry Inch, (2001),"$3,082,286","$577,795",,1 hr 35 min,R,Comedy;Drama;Music;Musical
My Dog Skip, (2000),"$34,134,641","$1,413,120","$6,000,000",1 hr 35 min,PG,Comedy;Drama;Family
Calabash Brothers, (2008),"$957,896","$957,896",,,,Mystery
Calamity Jane, (1953),"$3,177",,,1 hr 41 min,,Musical;Romance;Western
Calcutta Mail, (2003),"$500,269","$500,269",,2 hr 8 min,,Action;Drama;Mystery;Thriller
Eva + Candela, (2018),"$9,912","$9,912",,1 hr 29 min,,Drama
Calendar Girls, (2003),"$31,041,759","$62,359,000","$10,000,000",1 hr 48 min,PG-13,Comedy;Drama
Calendar Girl, (1993),"$2,570,550",,,1 hr 30 min,PG-13,Comedy;Drama
Out of Blue, (2018),"$18,779","$224,068",,1 hr 49 min,,Crime;Drama;Mystery
San Andreas, (2015),"$155,190,832","$319,418,322","$110,000,000",1 hr 54 min,PG-13,Action;Adventure;Thriller
California Dreamin', (2007),"$377,275","$377,275",,2 hr 35 min,,Comedy;Drama;War
California Split, (1974),,,,1 hr 48 min,,Comedy;Drama
California Suite, (1978),,,,1 hr 43 min,,Comedy;Drama;Romance
Caligula: The Ultimate Cut, (2023),"$76,031","$15,171",,2 hr 58 min,,Drama;History;Mystery
Calimucho, (2008),"$4,379","$4,379",,1 hr 33 min,,Drama
Call + Response, (2008),"$215,185",,,1 hr 26 min,PG-13,Documentary;History;Music
Slovenian Girl, (2009),"$37,319","$37,319",,1 hr 30 min,,Drama
Klute, (1971),"$34,050","$34,050",,1 hr 54 min,R,Crime;Mystery;Thriller
Call Her Applebroog, (2016),"$4,842",,,1 hr 10 min,,Documentary
Call Me, (1988),"$251,819",,,1 hr 36 min,,Drama;Thriller
Call Me by Your Name, (2017),"$18,095,701","$25,272,334",,2 hr 12 min,R,Drama;Romance
Call Me Kuchu, (2012),"$9,124","$2,986",,1 hr 27 min,,Documentary
Stoked: The Rise and Fall of Gator, (2002),"$150,268",,,1 hr 22 min,R,Documentary;Sport
Call Northside 777, (1948),,,,1 hr 52 min,,Drama;Film-Noir
Call of Heroes, (2016),"$25,040,561","$25,040,561",,2 hr,,Action;Adventure;Crime;Thriller
Take Me Out to the Ball Game, (1949),,,,1 hr 33 min,,Comedy;Musical;Romance;Sport
The Call, (2013),"$51,872,378","$16,700,253","$13,000,000",1 hr 36 min,R,Drama;Thriller
The Ballad of Buster Scruggs, (2018),,,,2 hr 13 min,R,Comedy;Drama;Musical;Mystery;Romance;Western
Callas Forever, (2002),"$446,955","$5,485,548",,1 hr 48 min,PG-13,Biography;Drama;Music;Romance
Calle 54, (2000),"$187,308",,,1 hr 45 min,,Documentary;Music
Shin Chan: The Adult Empire Strikes Back, (2001),"$10,392,896","$10,392,896",,1 hr 30 min,,Action;Adventure;Animation;Comedy;Fantasy
