Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Jaan-E-Mann: Lets Fall in Love Again, (2006),"$650,000","$1,006,433",,2 hr 45 min,,Comedy;Drama;Musical;Romance
Let's Scare Jessica to Death, (1971),$823,,,1 hr 29 min,,Drama;Horror;Mystery
Sing 2, (2021),"$162,790,990","$245,611,695",,1 hr 50 min,PG,Adventure;Animation;Comedy;Family;Musical
Let's Spend the Night Together, (1982),"$3,821,199",,,1 hr 35 min,,Documentary;Music
Let's Talk, (2015),"$582,563","$582,563",,1 hr 41 min,,Comedy
Lethal Angels, (2006),"$76,733","$76,733",,1 hr 23 min,,Action;Thriller
Lethal Weapon, (1987),"$65,207,127","$55,000,000",,1 hr 49 min,,Action;Crime;Thriller
Lethal Weapon 2, (1989),"$147,253,986","$80,600,000",,1 hr 54 min,R,Action;Crime;Thriller
Lethal Weapon 3, (1992),"$144,731,527","$177,000,000","$35,000,000",1 hr 58 min,R,Action;Crime;Thriller
Lethal Weapon 4, (1998),"$130,444,603","$155,000,000","$140,000,000",2 hr 7 min,R,Action;Crime;Thriller
Letter from an Unknown Woman, (1948),$852,$852,,1 hr 27 min,,Drama;Romance
Ripper, (2001),"$97,348","$97,348",,1 hr 54 min,R,Horror;Thriller
Letter from the Mountain, (2002),"$3,143,540","$3,143,540",,2 hr 7 min,,Drama
Detective Conan: Crimson Love Letter, (2017),"$63,147,576","$63,147,576",,1 hr 52 min,,Action;Adventure;Animation;Crime;Family;Mystery;Thriller
Coming to America, (1988),"$128,152,301","$160,600,000",,1 hr 57 min,,Comedy;Romance
Letter to Brezhnev, (1985),,,,1 hr 34 min,,Comedy;Drama;Romance
Dear Zachary: A Letter to a Son About His Father, (2008),"$18,334",,,1 hr 33 min,,Biography;Crime;Documentary;Drama
A Letter from Helga, (2022),"$121,939","$121,939",,1 hr 52 min,,Drama;Romance
Letters from War, (2016),"$177,388","$177,388",,1 hr 45 min,,Drama
Letters from Baghdad, (2016),"$359,735","$143,206",,1 hr 35 min,,Biography;Documentary;History
Letters from Iwo Jima, (2006),"$13,756,082","$54,917,146","$19,000,000",2 hr 21 min,R,Action;Adventure;Drama;History;War
The Last Letter from Your Lover, (2021),"$1,451,974","$1,451,974",,1 hr 50 min,,Drama;Romance
Fighter in the Wind, (2004),"$1,518","$1,518",,2 hr,,Action;Biography;Drama;History;War
Letters to Juliet, (2010),"$53,032,453","$26,260,991","$30,000,000",1 hr 45 min,PG,Adventure;Comedy;Drama;Romance
Letters to Father Jacob, (2009),"$1,332,577","$1,332,577",,1 hr 14 min,,Drama
Letters to God, (2010),"$2,848,578","$420,968","$3,000,000",1 hr 50 min,PG,Drama
Let the Sunshine In, (2017),"$892,421","$3,300,169",,1 hr 34 min,,Comedy;Drama;Romance
The Jane Austen Book Club, (2007),"$3,575,227","$3,588,339",,1 hr 46 min,PG-13,Comedy;Drama;Romance
Letuchiy korabl, (2024),"$12,886,684","$12,886,684",,1 hr 40 min,,Adventure;Comedy;Family;Fantasy;Romance
Hope, (2019),"$2,698,855","$2,698,855",,2 hr 5 min,,Drama;Romance
Level Five, (1997),"$27,000",,,1 hr 46 min,,Documentary;Romance;War
Level Up, (2016),"$1,469","$22,614",,1 hr 24 min,,Action;Mystery;Thriller
Leviathan, (1989),"$15,704,614",,,1 hr 38 min,,Adventure;Horror;Mystery;Sci-Fi;Thriller
The Invitation, (2022),"$25,100,080","$12,936,050",,1 hr 45 min,PG-13,Horror;Thriller
Levity, (2003),"$209,695","$513,345",,1 hr 40 min,R,Crime;Drama
George and the Dragon, (2004),"$47,636","$47,636",,1 hr 33 min,PG,Action;Adventure;Comedy;Fantasy;Romance
Entre les lignes, (2022),"$128,501","$128,501",,12 min,,Short;Thriller
Lady Beware, (1987),"$169,600",,,1 hr 48 min,,Thriller
Liam, (2000),"$1,016,021","$929,668",,1 hr 30 min,R,Drama
Kai Po Che, (2013),"$1,122,527","$312,745",,2 hr 10 min,,Drama;Sport
Lianna, (1983),"$1,530,839",,,1 hr 50 min,,Drama;Romance
Liar Game: Reborn, (2012),"$24,557,172","$24,557,172",,2 hr 11 min,,Drama
Liar Game: The Final Stage, (2010),"$24,658,706","$24,658,706",,2 hr 13 min,,Drama;Thriller
Liar Liar, (1997),"$181,410,615","$121,300,000",,1 hr 26 min,PG-13,Comedy;Fantasy
A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, (2012),"$5,102","$58,367",,1 hr 25 min,R,Animation;Comedy
The Beat That My Heart Skipped, (2005),"$1,023,424","$10,733,685",,1 hr 48 min,,Crime;Drama;Music
Libeled Lady, (1936),,,,1 hr 38 min,,Comedy;Romance
Hall Pass, (2011),"$45,060,734","$41,096,503","$36,000,000",1 hr 45 min,R,Comedy;Romance
Maudie, (2016),"$6,170,998","$5,363,329",,1 hr 55 min,PG-13,Biography;Drama;Romance
Behind the Candelabra, (2013),"$13,352,609","$13,352,609",,1 hr 58 min,,Biography;Drama;Music;Romance
Liberal Arts, (2012),"$327,345","$823,336",,1 hr 37 min,PG-13,Comedy;Drama;Romance
Liberation, (2019),"$5,975,914","$5,975,914",,1 hr 43 min,,Drama;War
Libertad es una palabra grande, (2019),$779,$779,,,,
Liberté, (2019),"$55,557","$55,557",,2 hr 18 min,,Drama;History
Liberty Heights, (1999),"$3,736,868",,,2 hr 7 min,R,Comedy;Drama;Music;Romance
Liberty Stands Still, (2002),"$595,214","$595,214",,1 hr 36 min,R,Action;Drama;Thriller
How Kids Roll, (2024),"$105,367","$105,367",,1 hr 30 min,,Drama
A Tale of Legendary Libido, (2008),"$1,720,621","$1,720,621",,2 hr,,Comedy;Fantasy
Raiders of the Lost Library, (2022),"$2,768,856","$2,768,856",,1 hr 45 min,,Adventure
Licence to Kill, (1989),"$34,667,015","$121,500,000",,2 hr 13 min,PG-13,Action;Adventure;Thriller
License to Drive, (1988),"$22,433,275",,,1 hr 28 min,,Comedy
My Chauffeur, (1986),"$4,781,448",,,1 hr 37 min,,Comedy
Mademoiselle Paradis, (2017),"$17,545","$17,545",,1 hr 37 min,,Drama;History
The Star, (2017),"$40,896,334","$22,684,763","$20,000,000",1 hr 26 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Licorice Pizza, (2021),"$17,318,007","$15,958,068",,2 hr 13 min,R,Comedy;Drama;Romance
Blood and Chocolate, (2007),"$3,526,847","$2,813,876",,1 hr 38 min,PG-13,Drama;Fantasy;Horror;Romance
The Butcher of Prague, (2011),"$2,615,533","$2,615,533",,2 hr 6 min,,Drama;History;War
Lie with Me, (2005),"$172,087","$172,087",,1 hr 33 min,,Drama;Romance
Karo und der liebe Gott, (2006),"$51,854","$51,854",,1 hr 34 min,,Family
Down to You, (2000),"$20,069,008","$4,350,906","$11,000,000",1 hr 31 min,PG-13,Comedy;Drama;Romance
Liebestraum, (1991),"$133,645",,,1 hr 52 min,R,Mystery;Thriller
Love Lies Bleeding, (2024),"$8,335,797","$4,442,128",,1 hr 44 min,R,Action;Adventure;Crime;Mystery;Romance;Thriller
Crimes and Misdemeanors, (1989),"$18,254,702",,,1 hr 44 min,,Comedy;Drama
How to Make Millions Before Grandma Dies, (2024),"$303,772","$4,840,168",,2 hr 5 min,,Comedy;Drama
Hide in Plain Sight, (1980),"$3,806,930",,,1 hr 32 min,,Drama
My Father and Me, (2019),$373,$373,,1 hr 37 min,,Documentary
"My Fathers, My Mother and Me", (2012),"$102,120","$102,120",,1 hr 33 min,,Biography;Documentary
Lost Angel: The Genius of Judee Sill, (2022),"$14,463",,,1 hr 31 min,,Documentary
The Mother of All Lies, (2023),"$103,033","$103,033",,1 hr 36 min,,Biography;Documentary;Drama;History
Liever verliefd, (2003),"$1,873,798","$1,873,798",,1 hr 27 min,,Comedy;Romance
Miyuki Nakajima Live History 2007-2016, (2022),"$343,339","$343,339",,,,
"Monero Means Money: Cryptocurrency 101, Live from Leipzig", (2020),,,,1 hr 22 min,,Documentary
"Life, Above All", (2010),"$134,461","$96,068",,1 hr 40 min,PG-13,Drama
Het leven volgens Nino, (2014),"$1,033","$1,033",,1 hr 17 min,,Family
Life After Beth, (2014),"$88,273","$186,444",,1 hr 29 min,R,Comedy;Fantasy;Horror;Romance
After Life, (1998),"$801,985",,,1 hr 59 min,,Drama;Fantasy
A Matter of Life and Death, (1946),"$179,059","$179,059",,1 hr 44 min,PG,Drama;Fantasy;Romance;War
Life and Debt, (2001),"$263,107",,,1 hr 20 min,,Documentary
Life and Lyrics, (2006),"$372,969","$372,969",,1 hr 39 min,,Drama;Music;Romance
Life and Nothing But, (1989),"$1,600","$1,600",,2 hr 15 min,,Drama;War
The Life and Times of Allen Ginsberg, (1994),"$669,643",,,1 hr 22 min,,Biography;Documentary;History;Music
At the End of the Tunnel, (2016),"$3,190,219","$3,190,219",,2 hr,,Crime;Drama;Thriller
Life Back Then, (2011),"$6,360,462","$6,360,462",,2 hr 11 min,,Drama
The Life Before Her Eyes, (2007),"$303,439","$6,945,051","$13,000,000",1 hr 30 min,R,Drama;Fantasy;Mystery;Thriller
Where Life Begins, (2022),"$119,149","$119,149",,1 hr 39 min,,Drama
Life During Wartime, (2009),"$281,447","$525,715","$4,500,000",1 hr 38 min,R,Comedy;Drama
Life Express, (2004),"$31,471","$31,471",,1 hr 30 min,,Adventure;Drama
Acts of Violence, (2018),"$386,790","$386,790",,1 hr 26 min,R,Action;Crime;Thriller
Gambler Husband Vs. Gambler Wife, (2012),"$1,633,794","$1,633,794",,,,
Life Goes On, (1989),"$7,025","$7,025",,1 hr,,Drama
Life in a Day, (2011),"$252,788","$354,381",,1 hr 35 min,PG-13,Documentary;Drama
Life in a Metro, (2007),"$150,212","$6,166,206",,2 hr 12 min,,Comedy;Drama;Musical;Romance
Once in the Life, (2000),"$54,780",,,1 hr 47 min,R,Crime;Drama
Life Is a Miracle, (2004),"$5,363,574","$5,363,574",,2 hr 35 min,,Comedy;Drama;Music;Romance;War
Life Is Beautiful, (1997),"$57,563,264","$172,535,749",,1 hr 56 min,PG-13,Comedy;Drama;Romance;War
Life Is Cool, (2008),"$28,100","$28,100",,1 hr 38 min,,Animation;Comedy;Romance
The Most Important Thing in Life Is Not Being Dead, (2010),"$1,619","$1,619",,1 hr 22 min,,Comedy;Drama
Life Is Sweet, (1990),"$1,516,414",,,1 hr 43 min,R,Comedy;Drama
Life Itself, (2018),"$4,102,648","$3,895,126",,1 hr 57 min,R,Drama;Romance
Life Just Is, (2012),"$2,200","$2,200",,1 hr 42 min,,Drama
Love Life, (2022),"$6,623","$687,174",,2 hr 3 min,,Drama
Life Mein Kabhie Kabhiee, (2007),"$504,875","$504,875",,2 hr 25 min,,Drama;Thriller
Life of a King, (2013),"$6,547","$37,614",,1 hr 40 min,PG-13,Drama
Scent of a Woman, (1992),"$63,095,253","$71,000,000",,2 hr 36 min,R,Drama
Johnny Cash: The Redemption of an American Icon, (2022),"$840,580",,,1 hr 55 min,,Biography;Documentary;Music
An Episode in the Life of an Iron Picker, (2013),"$43,757","$43,757",,1 hr 15 min,,Drama
Life of Crime, (2013),"$265,452","$1,191,223",,1 hr 38 min,R,Comedy;Crime
Life of Riley, (2014),"$11,616","$2,411,763",,1 hr 48 min,,Comedy;Drama;Romance
Larks on a String, (1969),"$20,378","$20,378",,1 hr 34 min,,Comedy;Drama;Romance
A Life on the Farm, (2022),"$2,663","$2,663",,1 hr 15 min,,Documentary
Life Partner, (2009),"$110,240","$347,100",,2 hr 18 min,,Comedy;Drama;Romance
Life or Something Like It, (2002),"$14,448,589","$2,424,082","$40,000,000",1 hr 43 min,PG-13,Comedy;Romance
The Return: Life After ISIS, (2021),"$2,933","$2,933",,1 hr 30 min,,Documentary
Mixed Nuts, (1994),"$6,821,850",,,1 hr 37 min,PG-13,Comedy;Drama
How I Live Now, (2013),"$60,213","$865,549",,1 hr 41 min,R,Action;Adventure;Drama;Romance;Sci-Fi;Thriller;War
Life Stinks, (1991),"$4,102,526",,"$13,000,000",1 hr 32 min,,Comedy
Like Mike, (2002),"$51,432,760","$10,842,020","$30,000,000",1 hr 39 min,PG,Comedy;Family;Fantasy;Sport
Head Under Water, (2007),"$147,910","$147,910",,1 hr 55 min,,Thriller
Music, (2021),"$645,949","$645,949",,1 hr 47 min,PG-13,Drama;Musical;Thriller
Life with Mikey, (1993),"$12,440,858",,,1 hr 31 min,PG,Comedy;Family
The Life Aquatic with Steve Zissou, (2004),"$24,020,403","$10,789,220","$50,000,000",1 hr 59 min,R,Action;Adventure;Comedy;Drama;Romance
New York Stories, (1989),"$10,763,469",,,2 hr 4 min,,Comedy;Drama;Romance
Life Without Principle, (2011),"$1,203,873","$1,203,873",,1 hr 47 min,,Crime;Drama
Life's a Breeze, (2013),"$3,450","$99,668",,1 hr 23 min,R,Comedy;Drama
Life Feels Good, (2013),"$1,438,531","$1,438,531",,1 hr 52 min,,Drama
"Life, Above All", (2012),"$1,881,974","$1,881,974",,1 hr 33 min,,Biography;Drama
Life and Nothing More, (2017),"$24,358","$16,223",,1 hr 54 min,,Drama
"Life, Animated", (2016),"$255,388","$87,276",,1 hr 32 min,PG,Comedy;Documentary;Drama;Family;Fantasy;Romance
Life Size Memories, (2012),"$4,133","$4,133",,1 hr 58 min,,Adventure;Documentary
Lifeboat, (1944),$99,$99,,1 hr 37 min,,Drama;War
Lifeforce, (1985),"$11,603,545",,,1 hr 41 min,,Action;Horror;Mystery;Romance;Sci-Fi;Thriller
Lifeguard, (1976),"$5,424,178",,,1 hr 36 min,,Drama;Romance
Omul Fara Linia Vietii, (2023),$745,$745,,1 hr 33 min,,
End of the Century: The Story of the Ramones, (2003),"$391,950",,,1 hr 50 min,,Biography;Documentary;Music
Gifted, (2017),"$24,801,212","$18,268,042","$7,000,000",1 hr 41 min,PG-13,Drama
"Tony, Shelly and the Magic Light", (2023),"$290,065","$290,065",,1 hr 23 min,,Animation;Family;Fantasy
Last Night in Soho, (2021),"$10,127,625","$12,830,000",,1 hr 56 min,R,Drama;Horror;Mystery;Thriller
The Light from the Chocolate Factory, (2020),"$21,200","$21,200",,1 hr 5 min,,Comedy;Drama;Musical
The Woman in the Window, (2021),,,,1 hr 40 min,R,Crime;Drama;Mystery;Thriller
Light It Up, (1999),"$5,985,690",,"$13,000,000",1 hr 39 min,R,Drama;Thriller
Light of Day, (1987),"$10,489,617",,,1 hr 47 min,,Drama;Music
Light Sleeper, (1992),"$1,050,861","$5,126","$5,000,000",1 hr 43 min,R,Crime;Drama
Gandahar, (1987),"$370,698",,,1 hr 18 min,,Adventure;Animation;Fantasy;Sci-Fi
Muay Thai Fighter, (2007),"$532,677","$532,677",,1 hr 56 min,R,Action;Drama;Thriller
The Lighthouse, (2019),"$10,867,104","$7,258,083",,1 hr 49 min,R,Drama;Fantasy;Horror;Mystery;Thriller
Lords of Chaos, (2018),"$253,184","$112,169",,1 hr 58 min,R,Biography;Drama;Horror;Music;Thriller
Lightning Jack, (1994),"$16,821,273",,,1 hr 38 min,PG-13,Comedy;Western
Betrayed, (1988),"$25,816,139",,,2 hr 7 min,,Crime;Drama;Thriller
Over Water, (2017),"$1,728,483","$1,728,483",,1 hr 23 min,,Comedy;Family
Shadows and Fog, (1991),"$2,735,731",,"$14,000,000",1 hr 25 min,,Comedy
Once Upon a Time in Uganda, (2021),"$16,185","$2,494",,1 hr 34 min,,Documentary
Lights in the Dusk, (2006),"$14,056","$1,600,962",,1 hr 18 min,,Crime;Drama
King of New York, (1990),"$2,554,476",,,1 hr 43 min,,Crime;Thriller
The Cold Light of Day, (2012),"$3,763,583","$13,100,000",,1 hr 33 min,PG-13,Action;Thriller
Lights Out, (2024),,,,1 hr 30 min,R,Action;Thriller
Lightweight, (2004),"$92,323","$92,323",,1 hr 30 min,,Drama
Lightyear, (2022),"$118,307,188","$108,118,232",,1 hr 45 min,PG,Action;Adventure;Animation;Comedy;Family;Sci-Fi
Like a Boss, (2020),"$22,169,514","$8,229,976","$29,000,000",1 hr 23 min,R,Comedy
Yakuza: Like a Dragon, (2007),"$5,215,613","$5,215,613",,1 hr 50 min,,Action;Crime;Drama
Papa Was Not a Rolling Stone, (2014),"$339,958","$339,958",,1 hr 39 min,,Comedy;Drama;Music
Like a Virgin, (2006),"$3,547,188","$3,547,188",,1 hr 56 min,,Comedy;Sport
Like Asura, (2003),"$6,116,833","$6,116,833",,2 hr 15 min,,Comedy;Drama
Like Crazy, (2011),"$3,395,391","$457,383",,1 hr 26 min,PG-13,Drama;Romance
Like Dandelion Dust, (2009),"$352,810",,,1 hr 40 min,PG-13,Drama
"Like Father, Like Son", (2013),"$334,616","$36,835,547",,2 hr 1 min,,Drama
Like for Likes, (2016),"$50,839","$5,664,716",,2 hr,,Comedy;Romance
Ayn Rand: A Sense of Life, (1996),"$205,246",,"$1,000,000",2 hr 25 min,,Biography;Documentary
Some Like It Hot, (1959),"$195,468","$195,468",,2 hr 1 min,,Comedy;Music;Romance
Like a Cat on a Highway 2, (2021),"$3,683,255","$3,683,255",,1 hr 49 min,,Comedy
Murderous Intent, (2006),"$886,756","$886,756",,1 hr 50 min,,Crime;Horror;Mystery;Thriller
Like Me, (2017),"$12,965",,,1 hr 20 min,,Crime;Drama;Horror
Like Stars on Earth, (2007),"$1,223,869","$20,673,504",,2 hr 42 min,PG,Drama;Family
Nothing Like the Holidays, (2008),"$7,503,736","$15,754",,1 hr 38 min,PG-13,Comedy;Drama;Romance
The Crocodiles Strike Back, (2010),"$5,050,298","$5,050,298",,1 hr 30 min,,Adventure;Family
Avatar: The Way of Water, (2022),"$684,075,767","$1,636,174,514",,3 hr 12 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
Like Water for Chocolate, (1992),"$21,665,468","$78,733",,1 hr 45 min,R,Drama;Romance
Like You Know It All, (2009),"$210,951","$210,951",,2 hr 6 min,,Drama
"Lila, Lila", (2009),"$1,053,818","$1,053,818",,1 hr 44 min,,Comedy;Drama;Romance
Lila dit ça, (2004),"$121,365","$416,506",,1 hr 29 min,R,Crime;Drama;Romance
Lili Marleen, (1981),"$8,144",,,2 hr,,Drama;Music;Romance;War
Lilies, (1996),"$301,548",,,1 hr 35 min,R,Crime;Drama;Fantasy;Mystery;Romance
Queens of the Field, (2019),"$2,476,539","$2,476,539",,1 hr 35 min,,Comedy;Drama
Water Lilies of Monet - The Magic of Water and Light, (2018),"$554,670","$554,670",,1 hr 20 min,,Documentary
Liliom, (1934),,,,1 hr 58 min,,Drama;Fantasy
Lilith, (1964),$542,$542,,1 hr 54 min,,Drama
Lilya 4-Ever, (2002),"$184,023","$823,724",,1 hr 49 min,R,Crime;Drama
Lilla Jönssonligan och stjärnkuppen, (2006),"$1,216,608","$1,216,608",,1 hr 14 min,,Family
Lillian Russell, (1940),,,,2 hr 7 min,,Biography;Drama;History;Music
Lilly the Witch: The Dragon and the Magic Book, (2009),"$16,276,155","$16,276,155",,1 hr 29 min,,Adventure;Comedy;Family;Fantasy
Lilo & Stitch, (2025),,,,,,Action;Adventure;Comedy;Drama;Family;Fantasy;Sci-Fi
Lilting, (2014),"$27,054","$220,323",,1 hr 23 min,,Drama;Romance
Jules and Jim, (1962),$509,"$472,758",,1 hr 45 min,,Drama;Romance
Nausicaä of the Valley of the Wind, (1984),"$495,770","$8,517,987",,1 hr 57 min,PG,Adventure;Animation;Sci-Fi
Daughters of the Dust, (1991),"$1,683,422","$6,301",,1 hr 53 min,,Drama;History;Romance
Turk 182, (1985),"$3,594,997",,,1 hr 42 min,,Comedy;Drama
Limbo, (2023),"$45,272","$217,718",,1 hr 48 min,,Crime;Drama;Mystery;Thriller
We Live in Time, (2024),"$24,625,360","$7,111,948",,1 hr 48 min,R,Drama;Romance
Limelight, (1952),"$9,291","$9,291",,2 hr 17 min,,Drama;Music;Romance
Limit of Love: Umizaru, (2006),"$60,602,690","$60,602,690",,1 hr 57 min,,Action;Drama
Linda Linda Linda, (2005),"$68,591","$68,591",,1 hr 54 min,,Comedy;Drama;Music
Lindenberg! Mach dein Ding, (2020),"$6,404,964","$6,404,964",,2 hr 19 min,,Biography;Drama;History;Music
Bus Lane, (2007),"$2,508,776","$2,508,776",,1 hr 30 min,,Action;Comedy
Only the Brave, (2017),"$18,343,983","$8,007,339","$38,000,000",2 hr 14 min,PG-13,Action;Biography;Drama
Line Walker, (2016),"$88,228,755","$88,228,755",,1 hr 49 min,,Action;Crime;Mystery;Thriller
Line Walker 2: Invisible Spy, (2019),"$296,751","$99,185,276",,1 hr 38 min,,Action;Crime;Thriller
La Línea Invisible, (2020),"$12,127","$12,127",,45 min,,Drama;History
God's Crooked Lines, (2022),"$6,183,535","$6,183,535",,2 hr 34 min,,Drama;Mystery;Thriller
Linha de Passe, (2008),"$1,530,314","$1,530,314",,1 hr 53 min,,Drama;Sport
Link, (1986),"$1,720,450",,,1 hr 43 min,,Horror
Queen of the Desert, (2015),"$1,592,853","$1,592,853",,2 hr 8 min,PG-13,Adventure;Biography;Drama;History;Romance
Lion, (2016),"$51,738,905","$89,114,905","$12,000,000",1 hr 58 min,PG-13,Biography;Drama
Leonera, (2008),"$14,739","$807,765",,1 hr 53 min,,Crime;Drama
Lion's Heart, (2013),"$11,719,123","$11,719,123",,1 hr 34 min,,Comedy;Drama;Romance
Lionheart, (1990),"$24,078,196","$193,000","$6,000,000",1 hr 48 min,R,Action;Crime;Drama;Sport
And Now Ladies & Gentlemen, (2002),"$736,872","$2,123,913",,2 hr 13 min,PG-13,Crime;Drama;Romance;Thriller
Lipstick, (1976),"$8,328,666",,,1 hr 29 min,,Crime;Drama;Thriller
"Lipstick & Dynamite, Piss & Vinegar: The First Ladies of Wrestling", (2004),"$26,073",,,1 hr 23 min,,Biography;Documentary;History
Reshenie o likvidatsii, (2018),"$88,242","$88,242",,1 hr 36 min,,Action
Weird Science, (1985),"$23,834,048","$15,100,000",,1 hr 34 min,,Comedy;Romance;Sci-Fi
Flesh and the Devil, (1926),,,,1 hr 52 min,,Drama;Romance
Lisa Frankenstein, (2024),"$9,774,285","$153,429",,1 hr 41 min,PG-13,Comedy;Horror;Romance
Lisa, (1990),"$4,347,648",,,1 hr 35 min,,Drama;Horror;Thriller
The Virgin Suicides, (1999),"$4,906,229","$5,503,815","$9,000,000",1 hr 37 min,R,Drama;Romance
The Out-of-Towners, (1999),"$28,544,120",,"$75,000,000",1 hr 30 min,PG-13,Comedy
Lissi und der wilde Kaiser, (2007),"$29,733,764","$29,733,764",,1 hr 25 min,,Adventure;Animation;Comedy;Fantasy;Romance
Schindler's List, (1993),"$96,898,818","$225,262,427","$22,000,000",3 hr 15 min,R,Biography;Drama;History
Listen to Me, (1989),"$4,299,023",,,1 hr 47 min,,Drama;Romance
Listen to Me Marlon, (2015),"$425,831","$90,506",,1 hr 43 min,,Biography;Documentary
Listen to Your Heart, (2010),"$23,148","$23,148",,1 hr 42 min,,Drama;Music;Romance
Listen Up Philip, (2014),"$200,126","$14,218",,1 hr 48 min,,Comedy;Drama
Listening, (2014),,,,1 hr 38 min,,Drama;Sci-Fi;Thriller
Listy do M. 5, (2022),"$7,328,061","$7,328,061",,1 hr 57 min,,Comedy;Romance
Lisístrata, (2002),"$581,667","$581,667",,1 hr 29 min,,Comedy;Romance
Little Women, (2019),"$108,101,214","$110,742,431","$40,000,000",2 hr 15 min,PG,Drama;Romance
Little Alien, (2009),"$24,781","$24,781",,1 hr 34 min,,Biography;Documentary;Drama
Alvin and the Chipmunks, (2007),"$217,326,974","$148,025,572","$60,000,000",1 hr 32 min,PG,Adventure;Comedy;Family;Fantasy;Music;Musical
Cattle Annie and Little Britches, (1980),"$534,816",,,1 hr 37 min,,Drama;Western
Little Ashes, (2008),"$481,586","$285,981",,1 hr 52 min,R,Biography;Drama;History;Romance
Little Tito and the Aliens, (2017),"$232,931","$232,931",,1 hr 33 min,,Comedy;Sci-Fi
Give a Little Beat, (2024),"$1,601,955","$1,601,955",,1 hr 25 min,,Comedy
Little Pink House, (2017),"$220,948",,,1 hr 38 min,,Drama
Little Big Man, (1970),"$31,559,552",,,2 hr 19 min,PG-13,Adventure;Comedy;Drama;Western
Little Big League, (1994),"$12,267,790",,,1 hr 59 min,PG,Comedy;Family;Sport
Little Big Soldier, (2010),"$5,186,427","$5,186,427",,1 hr 36 min,PG-13,Action;Adventure;Comedy;History;War
Little Birds, (2011),"$17,739",,,1 hr 34 min,R,Drama
Little Black Book, (2004),"$20,698,668","$1,336,841","$35,000,000",1 hr 47 min,PG-13,Comedy;Drama;Romance
Little Boy, (2015),"$6,485,961","$11,086,328",,1 hr 46 min,PG-13,Drama;History;War
