Release_Date,Name,production_budget,domestic_gross,worldwide_gross,foreign_gross,languages
2018,the 15:17 to paris,30000000.0,36276286.0,56096200.0,19819914.0,
1997,mortal kombat: annihilation,30000000.0,35927406.0,51327406.0,15400000.0,
2011,larry crowne,30000000.0,35608245.0,61449135.0,25840890.0,
2013,carrie,30000000.0,35266619.0,82409520.0,47142901.0,
2006,take the lead,30000000.0,34742066.0,65390493.0,30648427.0,
2018,death wish,30000000.0,34017028.0,48575965.0,14558937.0,
2010,love and other drugs,30000000.0,32367005.0,102716321.0,70349316.0,
2015,entourage,30000000.0,32363404.0,46438538.0,14075134.0,
2001,what's the worst that could happen?,30000000.0,32267774.0,38462071.0,6194297.0,
2013,side effects,30000000.0,32172757.0,66742138.0,34569381.0,
2009,9,30000000.0,31749894.0,48559999.0,16810105.0,
2014,deliver us from evil,30000000.0,30577122.0,87956618.0,57379496.0,
2014,get on up,30000000.0,30569935.0,33339868.0,2769933.0,
2017,mollyâs game,30000000.0,28780744.0,53296424.0,24515680.0,
2012,the five-year engagement,30000000.0,28700285.0,61623819.0,32923534.0,
2004,the prince & me,30000000.0,28165882.0,29356757.0,1190875.0,
2011,winnie the pooh,30000000.0,26692846.0,50145607.0,23452761.0,
1998,bulworth,30000000.0,26528684.0,29203383.0,2674699.0,
2003,dumb and dumberer: when harry met lloyd,30000000.0,26214846.0,,,
2018,white boy rick,30000000.0,24004833.0,25947983.0,1943150.0,
1995,virtuosity,30000000.0,23998226.0,,,
1998,one true thing,30000000.0,23337196.0,26708196.0,3371000.0,
2011,sanctum,30000000.0,23209310.0,108957098.0,85747788.0,
2006,my super ex-girlfriend,30000000.0,22530295.0,60772856.0,38242561.0,
2017,ballerina,30000000.0,21858070.0,96892829.0,75034759.0,
2004,mr. 3000,30000000.0,21800302.0,21827296.0,26994.0,
2010,the next three days,30000000.0,21148651.0,67255916.0,46107265.0,
2018,proud mary,30000000.0,20868638.0,21709539.0,840901.0,
2004,little black book,30000000.0,20422207.0,21758371.0,1336164.0,
2005,assault on precinct 13,30000000.0,20040895.0,36040895.0,16000000.0,
2013,runner runner,30000000.0,19316646.0,60512680.0,41196034.0,
1998,the replacement killers,30000000.0,19035741.0,,,
2017,baahubali 2: the conclusion,30000000.0,18985794.0,263502914.0,244517120.0,
2006,ultraviolet,30000000.0,18522064.0,30962112.0,12440048.0,
2005,north country,30000000.0,18324242.0,23676771.0,5352529.0,
2011,fright night,30000000.0,18298649.0,40520649.0,22222000.0,
2017,mother!,30000000.0,17800004.0,42531076.0,24731072.0,
2015,steve jobs,30000000.0,17766658.0,35579007.0,17812349.0,
2002,eight legged freaks,30000000.0,17266505.0,36722311.0,19455806.0,
1996,fled,30000000.0,17192205.0,19892205.0,2700000.0,
2010,splice,30000000.0,17010170.0,28542494.0,11532324.0,
2008,88 minutes,30000000.0,16930884.0,32955399.0,16024515.0,
2004,the whole ten yards,30000000.0,16323969.0,26323969.0,10000000.0,
1986,howard the duck,30000000.0,16295774.0,,,
2008,pride and glory,30000000.0,15740721.0,43440721.0,27700000.0,
2005,the cave,30000000.0,15007991.0,27147991.0,12140000.0,
2004,godsend,30000000.0,14334645.0,16910708.0,2576063.0,
2003,alex & emma,30000000.0,14208384.0,15358583.0,1150199.0,
2004,wicker park,30000000.0,13001257.0,21577076.0,8575819.0,
2005,the new world,30000000.0,12712093.0,26184400.0,13472307.0,
2007,evening,30000000.0,12406646.0,12885574.0,478928.0,
2013,the last stand,30000000.0,12050299.0,48330757.0,36280458.0,
1999,in dreams,30000000.0,12017369.0,,,
1999,wing commander,30000000.0,11578022.0,,,
2001,antitrust,30000000.0,10965209.0,17865209.0,6900000.0,
2013,dead man down,30000000.0,10895295.0,19599974.0,8704679.0,
2011,hoodwinked too: hood vs. evil,30000000.0,10143779.0,23353111.0,13209332.0,
2009,dragonball evolution,30000000.0,9362785.0,58228460.0,48865675.0,
2004,first daughter,30000000.0,9055010.0,10419084.0,1364074.0,
2017,the lost city of z,30000000.0,8574339.0,17121823.0,8547484.0,
2005,an unfinished life,30000000.0,8535575.0,18535575.0,10000000.0,
2017,the space between us,30000000.0,7885294.0,16481405.0,8596111.0,
2009,the imaginarium of doctor parnassus,30000000.0,7689607.0,64352607.0,56663000.0,
2011,barney's version,30000000.0,7502560.0,8845575.0,1343015.0,
2002,trapped,30000000.0,6916869.0,,,
2018,kin,30000000.0,5718096.0,10096821.0,4378725.0,
1984,once upon a time in america,30000000.0,5321508.0,5575648.0,254140.0,
2017,stronger,30000000.0,4211129.0,8786752.0,4575623.0,
1999,gloria,30000000.0,4167493.0,4967493.0,800000.0,
2007,the assassination of jesse james by the coward robert ford,30000000.0,3909149.0,15313631.0,11404482.0,
2004,the merchant of venice,30000000.0,3765585.0,18765585.0,15000000.0,
2003,the good thief,30000000.0,3517797.0,6460758.0,2942961.0,
2005,supercross,30000000.0,3102550.0,3252550.0,150000.0,
2006,miss potter,30000000.0,3005605.0,35891257.0,32885652.0,
2006,wu ji,30000000.0,669625.0,35869934.0,35200309.0,
2019,shaft,30000000.0,600000.0,,,
2011,machine gun preacher,30000000.0,538690.0,3721988.0,3183298.0,
2018,bilal: a new breed of hero,30000000.0,490973.0,648599.0,157626.0,
2007,doa: dead or alive,30000000.0,480314.0,7755686.0,7275372.0,
2010,le petit nicolas,30000000.0,201857.0,52339566.0,52137709.0,
2011,xinhai geming,30000000.0,135739.0,8593154.0,8457415.0,
2008,genghis khan: to the ends of the earth and sea,30000000.0,3892.0,4874498.0,4870606.0,
2015,wild card,30000000.0,3200.0,4315789.0,4312589.0,
2015,united passions,30000000.0,918.0,168832.0,167914.0,
2010,konferenz der tiere,30000000.0,,53048539.0,,
2015,grace of monaco,30000000.0,,25199891.0,,
2016,savva. serdtse voyna,30000000.0,,5015080.0,,
2007,goodbye bafana,30000000.0,,2717302.0,,
2013,space pirate captain harlock,30000000.0,,310985.0,,
2003,ripley's game,30000000.0,,0.0,,
2017,collide,29200000.0,2280004.0,5466698.0,3186694.0,
2015,pitch perfect 2,29000000.0,184296230.0,287625468.0,103329238.0,
2005,walk the line,29000000.0,119519402.0,187707495.0,68188093.0,
2018,night school,29000000.0,77339130.0,103008792.0,25669662.0,
2016,the boss,29000000.0,63077560.0,78652207.0,15574647.0,
1995,12 monkeys,29000000.0,57141459.0,168841459.0,111700000.0,
2003,once upon a time in mexico,29000000.0,56330657.0,97413527.0,41082870.0,
2000,keeping the faith,29000000.0,37036404.0,45336404.0,8300000.0,
2017,logan lucky,29000000.0,27778642.0,44264271.0,16485629.0,
2016,florence foster jenkins,29000000.0,27383770.0,56000339.0,28616569.0,
1998,the borrowers,29000000.0,22619589.0,54045832.0,31426243.0,
2008,frost/nixon,29000000.0,18622031.0,28452945.0,9830914.0,
2004,seed of chucky,29000000.0,17016190.0,24716190.0,7700000.0,
2002,serving sara,29000000.0,16930185.0,20146150.0,3215965.0,
2002,confessions of a dangerous mind,29000000.0,16007718.0,33013805.0,17006087.0,
2009,taking woodstock,29000000.0,7460204.0,10066366.0,2606162.0,
1987,cry freedom,29000000.0,5899797.0,25899797.0,20000000.0,
2019,unhinged,29000000.0,,0.0,,
1999,mumford,28700000.0,4559569.0,,,
2005,the jacket,28500000.0,6301131.0,15452978.0,9151847.0,
1992,aladdin,28000000.0,217350219.0,504050219.0,286700000.0,
1984,indiana jones and the temple of doom,28000000.0,179880271.0,333080271.0,153200000.0,
2015,straight outta compton,28000000.0,161197785.0,202182981.0,40985196.0,
2017,girls trip,28000000.0,115108515.0,140886353.0,25777838.0,
1998,the rugrats movie,28000000.0,100494685.0,140894685.0,40400000.0,
1988,die hard,28000000.0,81350242.0,139109346.0,57759104.0,
2001,along came a spider,28000000.0,74058698.0,105159085.0,31100387.0,
2017,a bad moms christmas,28000000.0,72110659.0,127710550.0,55599891.0,
2013,safe haven,28000000.0,71399120.0,94050951.0,22651831.0,
2015,the big short,28000000.0,70259870.0,133162752.0,62902882.0,
2008,role models,28000000.0,67300955.0,94500826.0,27199871.0,
2014,"alexander and the terrible, horrible, no good, very bad day",28000000.0,66954149.0,101379287.0,34425138.0,
2004,miracle,28000000.0,64378093.0,64474705.0,96612.0,
2013,last vegas,28000000.0,63914167.0,112914167.0,49000000.0,
2001,the wedding planner,28000000.0,60400856.0,94728529.0,34327673.0,
2004,dawn of the dead,28000000.0,58990765.0,103452875.0,44462110.0,
1981,for your eyes only,28000000.0,54800000.0,195300000.0,140500000.0,
2018,tag,28000000.0,54730625.0,77026186.0,22295561.0,
2001,the royal tenenbaums,28000000.0,52353636.0,71430876.0,19077240.0,
2003,identity,28000000.0,52131264.0,82183683.0,30052419.0,
2001,serendipity,28000000.0,50255310.0,77477297.0,27221987.0,
2010,kick-ass,28000000.0,48071303.0,97531134.0,49459831.0,
2001,zoolander,28000000.0,45172250.0,60780981.0,15608731.0,
1994,timecop,28000000.0,44853581.0,102053581.0,57200000.0,
2007,no reservations,28000000.0,43107979.0,91943956.0,48835977.0,
1993,hocus pocus,28000000.0,39360491.0,,,
2005,pride & prejudice,28000000.0,38372662.0,126549607.0,88176945.0,
2011,30 minutes or less,28000000.0,37053924.0,40966716.0,3912792.0,
2000,dracula 2000,28000000.0,33000377.0,,,
1982,blade runner,28000000.0,32656328.0,39342912.0,6686584.0,
1995,rob roy,28000000.0,31390587.0,,,
2014,3 days to kill,28000000.0,30697999.0,38959900.0,8261901.0,
2013,kick-ass 2,28000000.0,28795985.0,63129909.0,34333924.0,
2007,we own the night,28000000.0,28563179.0,55307857.0,26744678.0,
2014,a walk among the tombstones,28000000.0,26017685.0,62108587.0,36090902.0,
2010,the spy next door,28000000.0,24307106.0,46752858.0,22445752.0,
2014,brick mansions,28000000.0,20396829.0,73421224.0,53024395.0,
2006,just my luck,28000000.0,17326650.0,38159905.0,20833255.0,
2000,lost souls,28000000.0,16779636.0,31320293.0,14540657.0,
2015,american ultra,28000000.0,14439985.0,30295028.0,15855043.0,
2003,winged migration,28000000.0,11689053.0,39134983.0,27445930.0,
2016,pride and prejudice and zombies,28000000.0,10907291.0,16638300.0,5731009.0,
1999,"mystery, alaska",28000000.0,8891623.0,,,
2001,john carpenterâs ghosts of mars,28000000.0,8434601.0,,,
1997,a simple wish,28000000.0,8165213.0,,,
2015,our brand is crisis,28000000.0,7002261.0,8594558.0,1592297.0,
1997,kundun,28000000.0,5686694.0,,,
2008,how to lose friends & alienate people,28000000.0,2775593.0,12031443.0,9255850.0,
2007,alatriste,28000000.0,,22860477.0,,
2007,knocked up,27500000.0,148761765.0,219265952.0,70504187.0,
1983,octopussy,27500000.0,67900000.0,187500000.0,119600000.0,
2009,my sister's keeper,27500000.0,49200230.0,96673002.0,47472772.0,
2008,welcome home roscoe jenkins,27500000.0,42436517.0,43607627.0,1171110.0,
2012,joyful noise,27500000.0,30932113.0,31157914.0,225801.0,
1984,a passage to india,27500000.0,27187653.0,,,
2006,notes on a scandal,27500000.0,17510118.0,50578411.0,33068293.0,
2007,rendition,27500000.0,9736045.0,26939925.0,17203880.0,
2011,anonymous,27500000.0,4463292.0,15815509.0,11352217.0,
2011,limitless,27000000.0,79249455.0,155564919.0,76315464.0,
1991,star trek vi: the undiscovered country,27000000.0,74888996.0,96900000.0,22011004.0,
2002,the divine secrets of the ya-ya sisterhood,27000000.0,69586544.0,73826768.0,4240224.0,
1997,kiss the girls,27000000.0,60527873.0,,,
1980,the blues brothers,27000000.0,57229890.0,,,
1994,the jungle book,27000000.0,44342956.0,,,
2008,the sisterhood of the traveling pants 2,27000000.0,44089964.0,44270131.0,180167.0,
2016,money monster,27000000.0,41012075.0,93466095.0,52454020.0,
2002,about a boy,27000000.0,40803000.0,130759651.0,89956651.0,
2011,spy kids: all the time in the world,27000000.0,38536376.0,80681183.0,42144807.0,
1999,lake placid,27000000.0,31770413.0,,,
2006,lucky number slevin,27000000.0,22495466.0,55495466.0,33000000.0,
1983,the right stuff,27000000.0,21500000.0,,,
1984,die unendliche geschichte,27000000.0,21300000.0,21392049.0,92049.0,
1998,dark city,27000000.0,14435076.0,27257061.0,12821985.0,
2008,the duchess,27000000.0,13848978.0,45160110.0,31311132.0,
2010,case 39,27000000.0,13261851.0,28773827.0,15511976.0,
2005,the honeymooners,27000000.0,12834849.0,13174426.0,339577.0,
1985,return to oz,27000000.0,10618813.0,,,
1998,the newton boys,27000000.0,10341093.0,,,
2004,suspect zero,27000000.0,8712564.0,,,
2007,martian child,27000000.0,7500310.0,9352089.0,1851779.0,
2002,formula 51,27000000.0,5204007.0,,,
1999,flawless,27000000.0,4485485.0,,,
2005,mindhunters,27000000.0,4476235.0,16566235.0,12090000.0,
2008,what just happened,27000000.0,1090947.0,2412123.0,1321176.0,
2003,the statement,27000000.0,765637.0,1545064.0,779427.0,
2006,the magic flute,27000000.0,,0.0,,
2016,rules donât apply,26700000.0,3652206.0,3871448.0,219242.0,
2009,paul blart: mall cop,26000000.0,146336178.0,185904750.0,39568572.0,
2003,freaky friday,26000000.0,110222438.0,160822438.0,50600000.0,
2005,the 40 year-old virgin,26000000.0,109449237.0,177344230.0,67894993.0,
1998,shakespeare in love,26000000.0,100317794.0,279500000.0,179182206.0,
1990,kindergarten cop,26000000.0,91457688.0,202000000.0,110542312.0,
2008,pineapple express,26000000.0,87341380.0,102404019.0,15062639.0,
1993,philadelphia,26000000.0,77324422.0,201324422.0,124000000.0,
1998,ever after: a cinderella story,26000000.0,65705772.0,,,
1990,flatliners,26000000.0,61308153.0,,,
2003,open range,26000000.0,58331254.0,68613992.0,10282738.0,
2005,red eye,26000000.0,57891803.0,96666486.0,38774683.0,
2011,new yearâs eve,26000000.0,54544638.0,146850273.0,92305635.0,
1977,a bridge too far,26000000.0,50800000.0,,,
2013,pain & gain,26000000.0,49875291.0,81275291.0,31400000.0,
2003,final destination 2,26000000.0,46896664.0,90396664.0,43500000.0,
2000,"o brother, where art thou?",26000000.0,45506619.0,75763814.0,30257195.0,
2004,in good company,26000000.0,45489752.0,63489752.0,18000000.0,
2010,legion,26000000.0,40168080.0,67647574.0,27479494.0,
2012,lawless,26000000.0,37397291.0,54393687.0,16996396.0,
2002,clockstoppers,26000000.0,36985501.0,38788828.0,1803327.0,
1985,silverado,26000000.0,33200000.0,,,
2009,brothers,26000000.0,28544157.0,45043870.0,16499713.0,
2014,the best of me,26000000.0,26766213.0,41059418.0,14293205.0,
2004,agent cody banks 2: destination london,26000000.0,23514247.0,28703083.0,5188836.0,
2001,original sin,26000000.0,16521410.0,,,
2012,the raven,26000000.0,16008272.0,30601801.0,14593529.0,
2004,welcome to mooseport,26000000.0,14469428.0,,,
1995,highlander: the final dimension,26000000.0,13738574.0,,,
2015,self/less,26000000.0,12279691.0,33667319.0,21387628.0,
2001,the curse of the jade scorpion,26000000.0,7496522.0,18496522.0,11000000.0,
2013,the fifth estate,26000000.0,3254172.0,6154172.0,2900000.0,
1997,blood and wine,26000000.0,1083350.0,,,
2014,blood ties,26000000.0,42472.0,2923959.0,2881487.0,
1997,the grimm brothers' snow white,26000000.0,5000.0,,,
2015,viy,26000000.0,,34246770.0,,
2015,accidental love,26000000.0,,135436.0,,
2015,the face of an angel,26000000.0,,0.0,,
1996,flipper,25530000.0,20080020.0,30593313.0,10513293.0,
2005,the constant gardener,25500000.0,33579798.0,86301599.0,52721801.0,
2008,w.,25100000.0,25534493.0,28575778.0,3041285.0,
2004,the passion of the christ,25000000.0,370782930.0,622341924.0,251558994.0,
1993,mrs. doubtfire,25000000.0,219195051.0,441286003.0,222090952.0,
1988,rain man,25000000.0,172825435.0,412800000.0,239974565.0,
2011,the help,25000000.0,169705587.0,213120004.0,43414417.0,
2016,hidden figures,25000000.0,169607287.0,231771716.0,62164429.0,
2008,gran torino,25000000.0,148095302.0,274543085.0,126447783.0,
2009,taken,25000000.0,145000989.0,226941585.0,81940596.0,
2014,ride along,25000000.0,134202565.0,153733800.0,19531235.0,
1992,the bodyguard,25000000.0,121945720.0,410899039.0,288953319.0,
1993,schindlerâs list,25000000.0,96898818.0,322197132.0,225298314.0,
2003,"legally blonde 2: red, white & blonde",25000000.0,90639088.0,125339088.0,34700000.0,
2004,scooby-doo 2: monsters unleashed,25000000.0,84185387.0,181185387.0,97000000.0,
2004,anchorman: the legend of ron burgundy,25000000.0,84136909.0,89476265.0,5339356.0,
2003,freddy vs. jason,25000000.0,82622655.0,114576403.0,31953748.0,
2007,bridge to terabithia,25000000.0,82234139.0,137984788.0,55750649.0,
2001,jimmy neutron: boy genius,25000000.0,80936232.0,102992536.0,22056304.0,
2008,cloverfield,25000000.0,80048433.0,171302226.0,91253793.0,
2010,dear john,25000000.0,80014842.0,142033509.0,62018667.0,
1991,teenage mutant ninja turtles ii: the secret of the ooze,25000000.0,78656813.0,,,
2012,parental guidance,25000000.0,77267296.0,120832383.0,43565087.0,
1987,the untouchables,25000000.0,76270454.0,,,
2007,no country for old men,25000000.0,74273505.0,164035753.0,89762248.0,
2001,bridget jones's diary,25000000.0,71500556.0,281527158.0,210026602.0,
2000,chocolat,25000000.0,71309760.0,152500343.0,81190583.0,
2011,no strings attached,25000000.0,70662220.0,149228078.0,78565858.0,
2012,contraband,25000000.0,66528000.0,98406855.0,31878855.0,
2017,a dogâs purpose,25000000.0,64321890.0,203671625.0,139349735.0,
2012,the lucky one,25000000.0,60457138.0,96633833.0,36176695.0,
1993,tombstone,25000000.0,56505065.0,,,
2000,romeo must die,25000000.0,55973336.0,91036760.0,35063424.0,
2006,the omen,25000000.0,54607383.0,119295584.0,64688201.0,
2006,final destination 3,25000000.0,54098051.0,112798051.0,58700000.0,
2011,madea's big happy family,25000000.0,53345287.0,54160818.0,815531.0,
2013,tyler perry's a madea christmas,25000000.0,52543354.0,,,
2004,finding neverland,25000000.0,51676606.0,115036108.0,63359502.0,
2012,the grey,25000000.0,51580136.0,81249176.0,29669040.0,
2005,hide and seek,25000000.0,51100486.0,123696741.0,72596255.0,
1986,cobra,25000000.0,49042224.0,,,
2008,the house bunny,25000000.0,48237389.0,71390601.0,23153212.0,
2003,agent cody banks,25000000.0,47545060.0,58240458.0,10695398.0,
2006,nanny mcphee,25000000.0,47279279.0,128745578.0,81466299.0,
1990,goodfellas,25000000.0,46743809.0,46777347.0,33538.0,
2014,the giver,25000000.0,45090374.0,66540205.0,21449831.0,
1983,scarface,25000000.0,44942821.0,,,
1997,nothing to lose,25000000.0,44480039.0,64594061.0,20114022.0,
1987,the last emperor,25000000.0,43984987.0,44005073.0,20086.0,
